@relation systemml_v0.14.0-incubating-rc4
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.011,0.0,0.016,0.0,0.5,0.004,1.0,0.0,0.017,0.005,0.275,0.007,0.031,0.006,0.043,0.004,0.037,0.0,0.092,0.102,0.019,0.019,0.02,0.0,0.067,0.0,0.0,0.0,0.132,0.0,0.056,0.006,0.0,0.0,0.0,0.0,0.0,0.062,0.001,0.0,-1.0
0.085,0.133,0.047,0.0,0.25,0.023,0.61,0.026,0.067,0.011,0.353,0.013,0.047,0.012,0.063,0.008,0.057,0.001,0.013,0.034,0.0,0.016,0.02,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.045,0.001,0.0,-1.0
0.011,0.0,0.016,0.0,0.5,0.005,0.875,0.0,0.017,0.007,0.314,0.01,0.034,0.008,0.048,0.005,0.05,0.0,0.088,0.091,0.016,0.018,0.027,0.0,0.045,0.0,0.03,0.0,0.123,0.0,0.046,0.004,0.0,0.0,0.0,0.0,0.0,0.055,0.002,0.0,1.0
0.032,0.022,0.021,0.031,0.25,0.009,0.7,0.051,0.017,0.01,0.333,0.014,0.041,0.012,0.056,0.007,0.065,0.001,0.099,0.102,0.012,0.016,0.01,0.0,0.067,0.0,0.136,0.0,0.132,0.0,0.035,0.008,0.0,0.0,0.0,0.0,0.0,0.093,0.251,0.0,-1.0
0.021,0.0,0.026,0.015,0.0,0.009,0.5,0.008,0.017,0.008,0.333,0.01,0.041,0.008,0.056,0.005,0.043,0.0,0.013,0.059,0.019,0.034,0.02,0.008,0.083,0.0,0.023,0.0,0.0,0.003,0.007,0.008,0.005,0.024,0.0,0.0,0.0,0.047,0.001,0.0,-1.0
0.0,0.0,0.005,0.0,0.25,0.005,0.0,0.0,0.017,0.004,0.294,0.005,0.028,0.005,0.042,0.003,0.029,0.0,0.053,0.203,0.037,0.085,0.082,0.05,0.067,0.0,0.273,0.0,0.211,0.013,0.139,0.056,0.061,0.095,0.0,0.0,0.0,0.085,0.001,0.0,-1.0
0.032,0.0,0.01,0.0,0.0,0.006,0.5,0.002,0.083,0.01,0.451,0.014,0.068,0.011,0.087,0.008,0.052,0.001,0.118,0.085,0.062,0.048,0.0,0.042,0.167,0.056,0.0,0.0,0.026,0.006,0.083,0.045,0.051,0.048,0.0,0.0,0.0,0.096,0.001,0.0,-1.0
0.064,0.0,0.016,0.0,0.0,0.011,0.5,0.002,0.1,0.012,0.314,0.017,0.065,0.014,0.078,0.009,0.049,0.001,0.114,0.068,0.074,0.053,0.0,0.006,0.111,0.037,0.0,0.0,0.0,0.0,0.102,0.03,0.014,0.048,0.0,0.0,0.0,0.06,0.001,0.0,-1.0
0.011,0.0,0.01,0.0,0.0,0.006,0.5,0.002,0.05,0.008,0.294,0.011,0.049,0.009,0.061,0.006,0.04,0.0,0.092,0.068,0.049,0.05,0.0,0.017,0.167,0.056,0.0,0.167,0.0,0.0,0.028,0.022,0.0,0.048,0.0,0.0,0.0,0.065,0.001,0.0,-1.0
0.064,0.0,0.01,0.0,0.0,0.01,0.5,0.002,0.083,0.016,0.392,0.021,0.08,0.018,0.096,0.012,0.061,0.001,0.158,0.102,0.078,0.051,0.0,0.011,0.155,0.037,0.061,0.11,0.017,0.017,0.028,0.022,0.0,0.063,0.0,0.0,0.0,0.102,0.001,0.0,-1.0
0.032,0.0,0.01,0.0,0.0,0.005,0.5,0.002,0.033,0.008,0.333,0.012,0.055,0.009,0.069,0.006,0.042,0.0,0.092,0.068,0.043,0.04,0.0,0.017,0.167,0.056,0.0,0.0,0.026,0.0,0.014,0.034,0.0,0.048,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.064,0.0,0.01,0.0,0.0,0.013,0.5,0.008,0.0,0.009,0.353,0.009,0.033,0.009,0.049,0.006,0.054,0.0,0.026,0.034,0.0,0.026,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.079,0.001,0.0,-1.0
0.096,0.044,0.047,0.0,0.0,0.016,0.6,0.002,0.017,0.017,0.392,0.024,0.081,0.02,0.097,0.014,0.068,0.001,0.056,0.045,0.011,0.02,0.036,0.002,0.074,0.0,0.02,0.0,0.006,0.003,0.009,0.001,0.002,0.005,0.0,0.0,0.0,0.043,0.002,0.0,1.0
0.074,0.0,0.036,0.0,0.0,0.012,0.5,0.0,0.017,0.017,0.392,0.024,0.081,0.02,0.097,0.014,0.068,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.032,0.0,0.026,0.0,0.0,0.01,0.7,0.006,0.033,0.009,0.294,0.015,0.058,0.011,0.07,0.007,0.045,0.0,0.092,0.034,0.019,0.022,0.02,0.012,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.079,0.003,0.0,-1.0
0.021,0.0,0.016,0.0,0.0,0.005,0.5,0.0,0.033,0.009,0.294,0.015,0.058,0.011,0.07,0.007,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.053,0.0,0.01,0.0,0.0,0.018,0.5,0.004,0.083,0.025,0.608,0.028,0.094,0.026,0.12,0.019,0.101,0.002,0.072,0.102,0.068,0.073,0.02,0.062,0.15,0.111,0.068,0.0,0.066,0.013,0.208,0.07,0.142,0.048,0.0,0.0,0.0,0.083,0.005,0.0,-1.0
0.404,0.156,0.119,0.0,0.0,0.088,0.655,0.004,0.117,0.089,0.725,0.091,0.233,0.09,0.258,0.073,0.161,0.015,0.063,0.088,0.036,0.045,0.027,0.032,0.107,0.074,0.03,0.0,0.017,0.013,0.059,0.037,0.03,0.029,0.0,0.0,0.0,0.078,0.004,0.0,1.0
0.021,0.0,0.021,0.0,0.0,0.005,0.75,0.004,0.017,0.089,0.725,0.091,0.233,0.09,0.258,0.073,0.161,0.015,0.0,0.034,0.0,0.021,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.034,0.001,0.0,1.0
0.181,0.0,0.036,0.0,0.0,0.032,0.665,0.0,0.067,0.089,0.725,0.091,0.233,0.09,0.258,0.073,0.161,0.015,0.026,0.124,0.031,0.062,0.054,0.028,0.045,0.037,0.061,0.0,0.035,0.009,0.083,0.051,0.044,0.032,0.0,0.0,0.0,0.068,0.001,0.0,1.0
0.128,0.0,0.036,0.0,0.0,0.022,0.69,0.0,0.067,0.089,0.725,0.091,0.233,0.09,0.258,0.073,0.161,0.015,0.033,0.076,0.012,0.032,0.061,0.0,0.033,0.028,0.023,0.0,0.0,0.0,0.014,0.003,0.005,0.036,0.0,0.0,0.0,0.048,0.001,0.0,1.0
0.074,0.067,0.047,0.0,0.0,0.04,0.61,0.006,0.1,0.041,0.686,0.048,0.17,0.044,0.196,0.034,0.108,0.005,0.102,0.094,0.062,0.066,0.032,0.061,0.119,0.062,0.03,0.037,0.017,0.013,0.052,0.052,0.02,0.037,0.0,0.0,0.0,0.124,0.003,0.0,-1.0
0.011,0.0,0.026,0.0,0.0,0.011,0.5,0.002,0.0,0.041,0.686,0.048,0.17,0.044,0.196,0.034,0.108,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.074,0.0,0.016,0.0,0.0,0.016,0.5,0.002,0.05,0.016,0.549,0.019,0.08,0.017,0.104,0.012,0.07,0.001,0.123,0.136,0.078,0.079,0.013,0.017,0.111,0.0,0.061,0.11,0.0,0.017,0.065,0.052,0.027,0.048,0.0,0.0,0.0,0.149,0.001,0.0,-1.0
0.064,0.0,0.016,0.0,0.0,0.014,0.5,0.002,0.033,0.014,0.49,0.018,0.074,0.015,0.095,0.011,0.065,0.001,0.079,0.124,0.07,0.074,0.013,0.022,0.111,0.0,0.03,0.223,0.0,0.013,0.009,0.045,0.02,0.048,0.0,0.0,0.0,0.119,0.001,0.0,1.0
0.032,0.0,0.016,0.0,0.0,0.02,0.875,0.002,0.05,0.018,0.549,0.023,0.108,0.02,0.13,0.015,0.067,0.001,0.074,0.034,0.032,0.03,0.024,0.017,0.16,0.0,0.0,0.0,0.0,0.0,0.011,0.016,0.0,0.0,0.5,0.0,0.0,0.13,0.002,0.0,-1.0
0.021,0.0,0.005,0.0,0.0,0.009,0.5,0.0,0.017,0.018,0.549,0.023,0.108,0.02,0.13,0.015,0.067,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.106,0.067,0.088,0.0,0.0,0.073,0.595,0.006,0.15,0.077,0.706,0.084,0.243,0.08,0.266,0.065,0.139,0.012,0.086,0.112,0.054,0.065,0.041,0.053,0.151,0.092,0.008,0.117,0.014,0.007,0.064,0.051,0.033,0.072,0.0,0.0,0.0,0.112,0.001,0.0,-1.0
0.085,0.0,0.047,0.0,0.0,0.261,0.65,0.01,0.733,0.295,0.765,0.327,0.571,0.307,0.581,0.283,0.252,0.091,0.138,0.201,0.093,0.119,0.035,0.113,0.215,0.123,0.157,0.117,0.038,0.034,0.107,0.111,0.031,0.073,0.2,0.0,0.0,0.199,0.009,0.0,1.0
0.074,0.0,0.0,0.0,0.0,0.009,0.5,0.002,0.067,0.295,0.765,0.327,0.571,0.307,0.581,0.283,0.252,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.085,0.0,0.098,0.0,0.0,0.078,0.71,0.004,0.083,0.082,0.706,0.087,0.193,0.084,0.219,0.066,0.179,0.015,0.046,0.133,0.033,0.069,0.037,0.055,0.127,0.117,0.12,0.06,0.024,0.012,0.131,0.058,0.07,0.063,0.225,0.0,0.0,0.091,0.001,0.0,-1.0
0.021,0.0,0.016,0.0,0.0,0.016,0.75,0.002,0.05,0.018,0.529,0.023,0.094,0.02,0.116,0.014,0.071,0.001,0.125,0.085,0.065,0.067,0.01,0.033,0.1,0.056,0.023,0.167,0.0,0.01,0.042,0.039,0.015,0.06,0.0,0.0,0.0,0.09,0.001,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.011,0.0,0.004,0.133,0.016,0.294,0.021,0.097,0.018,0.107,0.012,0.04,0.001,0.421,0.068,0.333,0.175,0.041,0.1,0.6,0.0,0.091,0.0,0.0,0.026,0.0,0.067,0.0,0.048,0.0,0.0,0.0,0.13,0.009,0.0,1.0
0.053,0.0,0.036,0.0,0.0,0.033,0.715,0.006,0.117,0.039,0.588,0.049,0.165,0.043,0.186,0.033,0.1,0.004,0.108,0.083,0.08,0.052,0.03,0.044,0.273,0.04,0.05,0.0,0.014,0.004,0.03,0.042,0.017,0.043,0.225,0.0,0.0,0.121,0.002,0.0,-1.0
0.021,0.0,0.01,0.0,0.0,0.009,0.5,0.0,0.067,0.039,0.588,0.049,0.165,0.043,0.186,0.033,0.1,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.021,0.0,0.01,0.0,0.0,0.013,0.5,0.0,0.033,0.039,0.588,0.049,0.165,0.043,0.186,0.033,0.1,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.287,0.133,0.135,0.0,0.0,0.22,0.525,0.016,0.2,0.227,0.765,0.246,0.387,0.234,0.406,0.204,0.278,0.072,0.083,0.156,0.058,0.089,0.028,0.068,0.203,0.084,0.125,0.143,0.025,0.017,0.075,0.082,0.031,0.082,0.0,0.5,0.0,0.128,0.001,0.0,-1.0
0.032,0.0,0.005,0.0,0.0,0.002,1.0,0.0,0.0,0.227,0.765,0.246,0.387,0.234,0.406,0.204,0.278,0.072,0.0,0.034,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,-1.0
0.021,0.0,0.062,0.0,0.0,0.017,0.915,0.004,0.083,0.02,0.471,0.025,0.095,0.022,0.114,0.015,0.07,0.001,0.053,0.081,0.02,0.031,0.031,0.03,0.143,0.094,0.0,0.0,0.0,0.0,0.051,0.027,0.011,0.033,0.0,0.0,0.0,0.046,0.001,0.0,-1.0
0.064,0.0,0.093,0.0,0.0,0.091,0.545,0.014,0.2,0.096,0.745,0.106,0.254,0.1,0.279,0.082,0.176,0.019,0.08,0.148,0.064,0.062,0.041,0.055,0.155,0.116,0.127,0.08,0.021,0.01,0.05,0.051,0.026,0.076,0.0,0.0,0.0,0.119,0.001,0.0,-1.0
0.5,0.467,0.244,0.0,0.0,0.114,0.565,0.085,0.317,0.095,0.804,0.105,0.351,0.099,0.374,0.085,0.135,0.015,0.047,0.061,0.03,0.032,0.038,0.011,0.054,0.016,0.029,0.007,0.006,0.004,0.022,0.016,0.005,0.022,0.0,0.0,0.0,0.072,0.002,0.0,1.0
0.0,0.0,0.005,0.0,0.0,0.017,0.0,0.004,0.3,0.031,0.412,0.039,0.157,0.034,0.17,0.026,0.061,0.002,0.684,0.136,0.519,0.286,0.041,0.25,0.933,0.111,0.091,0.0,0.053,0.039,0.056,0.169,0.0,0.048,0.0,0.0,0.0,0.277,0.009,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.015,0.0,0.004,0.133,0.022,0.412,0.029,0.121,0.025,0.136,0.018,0.059,0.001,0.176,0.057,0.148,0.097,0.027,0.044,0.289,0.037,0.03,0.0,0.017,0.013,0.009,0.03,0.0,0.032,0.825,0.0,0.0,0.092,0.007,0.0,1.0
0.053,0.0,0.047,0.0,0.0,0.013,0.61,0.014,0.017,0.012,0.353,0.015,0.066,0.013,0.081,0.009,0.047,0.001,0.022,0.034,0.023,0.021,0.02,0.003,0.033,0.0,0.0,0.0,0.0,0.006,0.023,0.008,0.003,0.0,0.0,0.0,0.0,0.035,0.001,0.0,-1.0
0.085,0.0,0.016,0.0,0.0,0.021,0.875,0.002,0.133,0.024,0.569,0.032,0.126,0.027,0.148,0.02,0.082,0.002,0.114,0.113,0.049,0.071,0.0,0.044,0.089,0.111,0.0,0.223,0.0,0.0,0.019,0.049,0.0,0.063,0.0,0.0,0.0,0.111,0.002,0.0,1.0
0.011,0.0,0.047,0.0,0.25,0.012,0.95,0.0,0.067,0.013,0.49,0.019,0.085,0.015,0.106,0.011,0.06,0.001,0.055,0.065,0.017,0.023,0.022,0.015,0.139,0.04,0.033,0.0,0.019,0.004,0.015,0.01,0.004,0.017,0.0,0.0,0.0,0.047,0.001,0.0,-1.0
0.032,0.0,0.083,0.031,0.0,0.025,0.795,0.014,0.067,0.014,0.451,0.019,0.078,0.016,0.097,0.011,0.062,0.001,0.03,0.048,0.004,0.013,0.022,0.003,0.082,0.01,0.016,0.0,0.009,0.0,0.012,0.006,0.0,0.009,0.0,0.0,0.0,0.069,0.455,0.0,-1.0
0.032,0.0,0.057,0.0,0.25,0.016,0.665,0.0,0.05,0.016,0.451,0.023,0.074,0.018,0.093,0.013,0.08,0.001,0.057,0.065,0.011,0.021,0.025,0.0,0.123,0.094,0.007,0.0,0.0,0.003,0.002,0.005,0.0,0.03,0.0,0.0,0.0,0.047,0.001,0.0,-1.0
0.0,0.0,0.016,0.0,0.0,0.012,0.0,0.008,0.117,0.022,0.412,0.029,0.089,0.025,0.105,0.017,0.078,0.002,0.202,0.136,0.078,0.074,0.041,0.072,0.289,0.0,0.061,0.11,0.017,0.004,0.037,0.056,0.0,0.032,0.0,0.0,0.0,0.113,0.009,0.0,1.0
0.032,0.0,0.016,0.062,0.0,0.006,0.875,0.008,0.033,0.004,0.275,0.005,0.028,0.004,0.041,0.002,0.026,0.0,0.026,0.023,0.0,0.004,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.667,0.0,1.0
0.021,0.0,0.01,0.0,0.25,0.005,0.5,0.0,0.033,0.004,0.294,0.006,0.031,0.005,0.044,0.003,0.033,0.0,0.066,0.068,0.012,0.019,0.02,0.0,0.1,0.111,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.048,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.032,0.0,0.01,0.0,0.25,0.008,0.835,0.0,0.05,0.01,0.412,0.011,0.049,0.011,0.067,0.007,0.053,0.001,0.079,0.119,0.049,0.05,0.02,0.067,0.1,0.222,0.045,0.0,0.0,0.0,0.139,0.073,0.081,0.119,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.009,0.0,0.004,0.083,0.015,0.412,0.018,0.073,0.016,0.09,0.011,0.058,0.001,0.289,0.271,0.16,0.159,0.041,0.1,0.267,0.111,0.182,0.333,0.0,0.013,0.194,0.112,0.02,0.143,0.0,0.0,0.0,0.186,0.009,0.0,1.0
0.032,0.0,0.01,0.0,0.25,0.012,0.5,0.0,0.05,0.011,0.49,0.011,0.051,0.011,0.073,0.007,0.059,0.001,0.079,0.136,0.043,0.082,0.02,0.067,0.1,0.167,0.0,0.0,0.0,0.0,0.153,0.067,0.061,0.119,0.0,0.0,0.0,0.073,0.001,0.0,-1.0
0.032,0.0,0.016,0.0,0.25,0.017,0.75,0.004,0.1,0.019,0.588,0.022,0.084,0.02,0.11,0.014,0.085,0.002,0.053,0.079,0.049,0.044,0.0,0.05,0.133,0.111,0.061,0.0,0.0,0.004,0.111,0.045,0.041,0.063,0.0,0.0,0.0,0.092,0.005,0.0,1.0
0.0,0.0,0.047,0.0,0.0,0.071,0.0,0.03,0.15,0.073,0.686,0.085,0.195,0.078,0.22,0.062,0.17,0.013,0.084,0.136,0.071,0.088,0.046,0.082,0.178,0.074,0.043,0.177,0.028,0.033,0.063,0.068,0.057,0.08,0.0,0.0,0.0,0.176,0.009,0.0,1.0
0.032,0.0,0.016,0.0,0.0,0.006,0.5,0.004,0.0,0.007,0.294,0.008,0.04,0.007,0.053,0.004,0.033,0.0,0.0,0.034,0.006,0.016,0.041,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.001,0.0,-1.0
0.0,0.0,0.016,0.0,0.0,0.004,0.0,0.0,0.033,0.003,0.157,0.006,0.027,0.004,0.034,0.003,0.022,0.0,0.026,0.034,0.006,0.016,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.017,0.0,-1.0
0.0,0.0,0.01,0.0,0.0,0.004,0.0,0.016,0.0,0.008,0.314,0.006,0.033,0.007,0.047,0.004,0.033,0.0,0.0,0.068,0.0,0.037,0.041,0.017,0.267,0.0,0.0,0.0,0.053,0.084,0.083,0.011,0.132,0.048,0.0,0.0,0.0,0.124,0.009,0.0,1.0
0.053,0.089,0.026,0.0,0.0,0.007,0.5,0.061,0.0,0.006,0.333,0.005,0.027,0.006,0.043,0.003,0.035,0.0,0.013,0.051,0.003,0.016,0.031,0.0,0.083,0.0,0.045,0.0,0.013,0.016,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.031,0.001,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.137,0.006,0.025,0.004,0.031,0.002,0.022,0.0,0.211,0.034,0.0,0.016,0.041,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.001,0.0,-1.0
0.0,0.0,0.176,0.0,0.0,0.175,0.0,0.227,0.3,0.157,0.686,0.156,0.241,0.157,0.263,0.127,0.256,0.041,0.088,0.132,0.056,0.071,0.045,0.072,0.207,0.13,0.057,0.05,0.007,0.003,0.061,0.074,0.021,0.066,0.0,0.0,0.0,0.145,0.009,0.0,1.0
0.021,0.0,0.098,0.0,0.0,0.034,0.785,0.01,0.033,0.036,0.686,0.034,0.099,0.035,0.129,0.025,0.13,0.004,0.016,0.061,0.013,0.03,0.018,0.018,0.06,0.037,0.009,0.0,0.07,0.006,0.104,0.018,0.036,0.027,0.0,0.0,0.0,0.05,0.002,0.0,1.0
0.032,0.0,0.098,0.0,0.0,0.055,0.65,0.016,0.05,0.053,0.706,0.051,0.134,0.052,0.163,0.039,0.149,0.008,0.027,0.081,0.023,0.044,0.004,0.016,0.099,0.033,0.008,0.0,0.101,0.005,0.118,0.029,0.05,0.043,0.0,0.0,0.0,0.064,0.002,0.0,-1.0
0.043,0.0,0.036,0.0,0.0,0.014,0.5,0.043,0.0,0.008,0.431,0.007,0.038,0.007,0.058,0.005,0.04,0.0,0.022,0.062,0.029,0.024,0.041,0.006,0.011,0.019,0.015,0.0,0.0,0.0,0.0,0.008,0.0,0.016,0.0,0.0,0.0,0.043,0.001,0.0,-1.0
0.021,0.0,0.052,0.0,0.0,0.012,0.85,0.002,0.0,0.009,0.353,0.013,0.049,0.011,0.064,0.007,0.054,0.001,0.036,0.042,0.005,0.017,0.031,0.002,0.05,0.0,0.023,0.0,0.007,0.0,0.007,0.003,0.0,0.006,0.0,0.0,0.0,0.032,0.001,0.0,-1.0
0.011,0.0,0.036,0.0,0.0,0.007,0.855,0.0,0.0,0.009,0.353,0.013,0.049,0.011,0.064,0.007,0.054,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.085,0.133,0.145,0.0,0.0,0.087,0.645,0.059,0.217,0.06,0.608,0.069,0.205,0.063,0.225,0.05,0.118,0.008,0.042,0.071,0.031,0.037,0.02,0.02,0.093,0.012,0.03,0.057,0.013,0.002,0.018,0.018,0.003,0.041,0.0,0.0,0.0,0.092,0.009,0.0,1.0
0.096,0.089,0.026,0.0,0.0,0.023,0.5,0.008,0.05,0.017,0.588,0.016,0.05,0.016,0.077,0.011,0.099,0.001,0.031,0.096,0.012,0.051,0.027,0.02,0.089,0.092,0.106,0.0,0.035,0.0,0.028,0.041,0.024,0.063,0.0,0.0,0.0,0.072,0.003,0.0,1.0
0.043,0.089,0.005,0.0,0.0,0.003,0.5,0.004,0.017,0.017,0.588,0.016,0.05,0.016,0.077,0.011,0.099,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.032,0.0,0.212,0.0,0.0,0.127,0.58,0.213,0.267,0.123,0.863,0.14,0.374,0.129,0.399,0.113,0.181,0.026,0.089,0.069,0.038,0.043,0.024,0.033,0.197,0.023,0.025,0.087,0.015,0.006,0.027,0.027,0.012,0.03,0.0,0.0,0.0,0.098,0.009,0.017,1.0
0.032,0.0,0.016,0.0,0.25,0.008,0.835,0.0,0.017,0.004,0.255,0.003,0.02,0.004,0.032,0.002,0.023,0.0,0.026,0.051,0.025,0.05,0.02,0.008,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.024,0.0,0.0,0.0,0.048,0.001,0.0,-1.0
0.011,0.0,0.016,0.046,0.0,0.002,1.0,0.004,0.0,0.001,0.137,0.001,0.006,0.001,0.013,0.001,0.009,0.0,0.0,0.034,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.006,0.0,0.0,0.0,0.0,0.0,0.02,0.5,0.0,-1.0
0.021,0.0,0.031,0.0,0.25,0.009,0.5,0.0,0.0,0.006,0.176,0.006,0.032,0.006,0.039,0.004,0.022,0.0,0.033,0.034,0.012,0.02,0.01,0.004,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.03,0.001,0.0,-1.0
0.021,0.0,0.021,0.0,0.0,0.006,0.5,0.002,0.0,0.004,0.196,0.003,0.022,0.004,0.031,0.002,0.017,0.0,0.009,0.034,0.025,0.021,0.013,0.011,0.067,0.0,0.0,0.0,0.0,0.0,0.019,0.015,0.027,0.0,0.0,0.0,0.0,0.024,0.001,0.0,-1.0
0.0,0.0,0.036,0.0,0.0,0.114,0.0,0.02,0.033,0.092,0.588,0.097,0.079,0.094,0.105,0.065,0.402,0.033,0.053,0.335,0.016,0.208,0.036,0.119,0.245,0.311,0.066,0.0,0.144,0.007,0.237,0.279,0.247,0.082,0.0,0.0,0.0,0.12,0.009,0.0,-1.0
0.011,0.0,0.021,0.0,0.25,0.004,0.75,0.002,0.0,0.002,0.157,0.002,0.014,0.002,0.021,0.001,0.014,0.0,0.013,0.034,0.012,0.019,0.02,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.001,0.0,-1.0
0.032,0.067,0.238,0.0,0.0,0.106,0.835,0.332,0.1,0.101,0.725,0.093,0.256,0.098,0.28,0.081,0.149,0.015,0.028,0.116,0.023,0.035,0.08,0.019,0.159,0.014,0.073,0.0,0.049,0.006,0.056,0.017,0.028,0.044,0.0,0.0,0.0,0.071,0.009,0.0,1.0
0.074,0.0,0.021,0.031,0.0,0.029,0.78,0.014,0.067,0.017,0.471,0.018,0.064,0.017,0.085,0.011,0.072,0.001,0.035,0.053,0.005,0.032,0.018,0.022,0.133,0.024,0.02,0.0,0.012,0.0,0.068,0.036,0.029,0.021,0.0,0.0,0.0,0.082,0.448,0.0,-1.0
0.053,0.0,0.0,0.0,0.0,0.004,0.5,0.004,0.0,0.017,0.471,0.018,0.064,0.017,0.085,0.011,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.016,0.0,0.25,0.004,0.0,0.0,0.067,0.005,0.196,0.006,0.031,0.005,0.039,0.003,0.023,0.0,0.066,0.034,0.031,0.019,0.02,0.008,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.056,0.001,0.0,-1.0
