@relation knox_v0.6.0-release
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.039,0.0,0.06,0.0,0.5,0.017,0.7,0.0,0.0,0.01,0.245,0.013,0.047,0.011,0.061,0.007,0.059,0.001,0.013,0.114,0.045,0.064,0.286,0.015,0.0,0.0,0.042,0.0,0.0,0.025,0.0,0.023,0.0,0.062,0.0,0.0,0.0,0.076,0.001,0.0,-1.0
0.118,0.0,0.096,0.0,0.0,0.058,0.65,0.014,0.167,0.043,0.51,0.047,0.104,0.044,0.132,0.033,0.204,0.008,0.068,0.091,0.012,0.118,0.257,0.012,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.2,0.0,0.0,0.096,0.001,0.0,-1.0
0.118,0.0,0.096,0.0,0.0,0.053,0.61,0.0,0.167,0.043,0.51,0.047,0.104,0.044,0.132,0.033,0.204,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.043,0.51,0.047,0.104,0.044,0.132,0.033,0.204,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.039,0.0,0.072,0.0,0.0,0.015,0.665,0.0,0.222,0.011,0.204,0.011,0.023,0.011,0.035,0.006,0.079,0.001,0.079,0.091,0.045,0.048,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.001,0.0,-1.0
0.176,0.0,0.048,0.0,0.0,0.048,0.665,0.014,0.111,0.047,0.429,0.068,0.183,0.055,0.2,0.044,0.148,0.008,0.079,0.091,0.01,0.155,0.143,0.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.188,0.001,0.0,-1.0
0.176,0.0,0.048,0.0,0.0,0.043,0.5,0.0,0.111,0.047,0.429,0.068,0.183,0.055,0.2,0.044,0.148,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.047,0.429,0.068,0.183,0.055,0.2,0.044,0.148,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.353,0.0,0.169,0.0,0.0,0.1,0.625,0.014,0.167,0.078,0.469,0.096,0.21,0.084,0.228,0.07,0.201,0.017,0.11,0.198,0.094,0.14,0.286,0.102,0.227,0.039,0.152,0.0,0.0,0.03,0.007,0.103,0.011,0.068,0.0,0.0,0.0,0.129,0.001,0.0,-1.0
0.353,0.0,0.157,0.0,0.0,0.087,0.5,0.0,0.167,0.078,0.469,0.096,0.21,0.084,0.228,0.07,0.201,0.017,0.063,0.091,0.0,0.221,0.286,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.4,0.0,0.0,0.2,0.002,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.01,0.0,0.0,0.0,0.078,0.469,0.096,0.21,0.084,0.228,0.07,0.201,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.039,0.0,0.024,0.0,0.0,0.017,0.75,0.014,0.111,0.015,0.306,0.02,0.056,0.017,0.073,0.011,0.1,0.001,0.132,0.091,0.045,0.08,0.143,0.059,0.288,0.0,0.0,0.0,0.0,0.033,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.145,0.001,0.0,-1.0
0.039,0.0,0.024,0.0,0.0,0.012,0.5,0.0,0.111,0.015,0.306,0.02,0.056,0.017,0.073,0.011,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.015,0.306,0.02,0.056,0.017,0.073,0.011,0.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.039,0.0,0.072,0.0,0.0,0.015,0.665,0.0,0.222,0.011,0.204,0.01,0.023,0.011,0.035,0.006,0.078,0.001,0.079,0.091,0.045,0.048,0.214,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.022,0.001,0.0,-1.0
0.039,0.0,0.024,0.0,0.0,0.018,0.75,0.014,0.111,0.016,0.306,0.021,0.062,0.018,0.079,0.012,0.096,0.002,0.132,0.091,0.061,0.088,0.143,0.059,0.288,0.0,0.0,0.0,0.0,0.066,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.145,0.001,0.0,-1.0
0.039,0.0,0.024,0.0,0.0,0.013,0.5,0.0,0.111,0.016,0.306,0.021,0.062,0.018,0.079,0.012,0.096,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.016,0.306,0.021,0.062,0.018,0.079,0.012,0.096,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.039,0.0,0.036,0.0,0.0,0.024,0.665,0.014,0.111,0.018,0.327,0.024,0.071,0.02,0.089,0.014,0.102,0.002,0.079,0.114,0.015,0.096,0.143,0.0,0.192,0.0,0.042,0.0,0.0,0.0,0.0,0.011,0.0,0.062,0.5,0.0,0.0,0.116,0.001,0.0,-1.0
0.039,0.0,0.036,0.0,0.0,0.017,0.7,0.0,0.111,0.018,0.327,0.024,0.071,0.02,0.089,0.014,0.102,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.018,0.327,0.024,0.071,0.02,0.089,0.014,0.102,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.02,0.0,0.06,0.0,0.0,0.012,1.0,0.143,0.333,0.008,0.184,0.009,0.027,0.009,0.038,0.005,0.057,0.0,0.105,0.091,0.0,0.048,0.286,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.009,0.0,-1.0
0.02,0.0,0.024,0.0,0.0,0.019,0.8,0.014,0.111,0.013,0.265,0.018,0.056,0.015,0.07,0.01,0.079,0.001,0.123,0.091,0.04,0.112,0.286,0.039,0.063,0.0,0.0,0.0,0.0,0.022,0.0,0.045,0.0,0.0,0.66,0.0,0.0,0.159,0.002,0.0,-1.0
0.02,0.0,0.024,0.0,0.0,0.014,0.75,0.0,0.111,0.013,0.265,0.018,0.056,0.015,0.07,0.01,0.079,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.013,0.265,0.018,0.056,0.015,0.07,0.01,0.079,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.039,0.0,0.048,0.0,0.0,0.023,0.75,0.014,0.111,0.015,0.245,0.021,0.061,0.017,0.073,0.012,0.079,0.001,0.105,0.091,0.03,0.108,0.286,0.029,0.096,0.0,0.0,0.0,0.0,0.025,0.0,0.045,0.0,0.0,0.5,0.0,0.0,0.127,0.001,0.0,-1.0
0.039,0.0,0.048,0.0,0.0,0.018,0.7,0.0,0.111,0.015,0.245,0.021,0.061,0.017,0.073,0.012,0.079,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.015,0.245,0.021,0.061,0.017,0.073,0.012,0.079,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.059,0.0,0.048,0.0,0.0,0.04,0.715,0.014,0.111,0.031,0.449,0.04,0.106,0.034,0.13,0.026,0.153,0.005,0.063,0.091,0.0,0.141,0.171,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.4,0.0,0.0,0.116,0.001,0.0,-1.0
0.059,0.0,0.048,0.0,0.0,0.035,0.665,0.0,0.111,0.031,0.449,0.04,0.106,0.034,0.13,0.026,0.153,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.031,0.449,0.04,0.106,0.034,0.13,0.026,0.153,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.039,0.0,0.06,0.0,0.0,0.025,0.715,0.014,0.111,0.016,0.265,0.022,0.062,0.018,0.076,0.013,0.088,0.001,0.083,0.091,0.026,0.085,0.286,0.017,0.083,0.0,0.0,0.0,0.0,0.014,0.0,0.032,0.0,0.0,0.28,0.0,0.0,0.093,0.001,0.0,-1.0
0.039,0.0,0.06,0.0,0.0,0.02,0.665,0.0,0.111,0.016,0.265,0.022,0.062,0.018,0.076,0.013,0.088,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.016,0.265,0.022,0.062,0.018,0.076,0.013,0.088,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.078,0.0,0.084,0.0,0.0,0.035,0.72,0.014,0.111,0.025,0.306,0.033,0.092,0.028,0.107,0.021,0.105,0.003,0.098,0.091,0.035,0.098,0.246,0.025,0.11,0.0,0.0,0.0,0.0,0.028,0.0,0.032,0.0,0.0,0.28,0.0,0.0,0.128,0.001,0.0,-1.0
0.078,0.0,0.072,0.0,0.0,0.027,0.645,0.0,0.111,0.025,0.306,0.033,0.092,0.028,0.107,0.021,0.105,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.004,0.0,0.0,0.0,0.025,0.306,0.033,0.092,0.028,0.107,0.021,0.105,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.078,0.0,0.096,0.0,0.0,0.036,0.72,0.014,0.111,0.027,0.286,0.036,0.094,0.03,0.107,0.022,0.105,0.003,0.105,0.091,0.03,0.107,0.246,0.034,0.11,0.0,0.0,0.0,0.0,0.028,0.0,0.045,0.0,0.0,0.28,0.0,0.0,0.135,0.001,0.0,-1.0
0.078,0.0,0.072,0.0,0.0,0.029,0.645,0.0,0.111,0.027,0.286,0.036,0.094,0.03,0.107,0.022,0.105,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.024,0.0,0.0,0.004,0.0,0.0,0.0,0.027,0.286,0.036,0.094,0.03,0.107,0.022,0.105,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.02,0.0,0.06,0.0,0.0,0.012,1.0,0.143,0.333,0.008,0.184,0.009,0.027,0.009,0.038,0.005,0.057,0.0,0.105,0.091,0.0,0.048,0.286,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.009,0.0,-1.0
0.078,0.0,0.084,0.0,0.0,0.036,0.72,0.014,0.111,0.026,0.306,0.034,0.091,0.029,0.106,0.021,0.109,0.003,0.098,0.091,0.022,0.107,0.203,0.034,0.137,0.0,0.0,0.0,0.0,0.024,0.0,0.045,0.0,0.0,0.28,0.0,0.0,0.114,0.002,0.0,-1.0
0.078,0.0,0.072,0.0,0.0,0.029,0.645,0.0,0.111,0.026,0.306,0.034,0.091,0.029,0.106,0.021,0.109,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.004,0.0,0.0,0.0,0.026,0.306,0.034,0.091,0.029,0.106,0.021,0.109,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.024,0.0,0.0,0.014,0.0,0.014,0.111,0.011,0.265,0.016,0.05,0.013,0.065,0.009,0.077,0.001,0.053,0.091,0.0,0.048,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.002,0.0,-1.0
0.0,0.0,0.024,0.0,0.0,0.009,0.0,0.0,0.111,0.011,0.265,0.016,0.05,0.013,0.065,0.009,0.077,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.011,0.265,0.016,0.05,0.013,0.065,0.009,0.077,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.02,0.0,0.036,0.0,0.0,0.018,0.8,0.014,0.111,0.013,0.306,0.018,0.053,0.015,0.07,0.01,0.091,0.001,0.07,0.091,0.0,0.091,0.191,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.66,0.0,0.0,0.097,0.003,0.0,-1.0
0.02,0.0,0.036,0.0,0.0,0.013,0.75,0.0,0.111,0.013,0.306,0.018,0.053,0.015,0.07,0.01,0.091,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.013,0.306,0.018,0.053,0.015,0.07,0.01,0.091,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.02,0.0,0.024,0.0,0.0,0.018,0.8,0.014,0.111,0.013,0.306,0.018,0.053,0.015,0.07,0.01,0.091,0.001,0.123,0.091,0.03,0.101,0.286,0.039,0.063,0.0,0.0,0.0,0.0,0.011,0.0,0.045,0.0,0.0,0.66,0.0,0.0,0.145,0.002,0.0,-1.0
0.02,0.0,0.024,0.0,0.0,0.013,0.75,0.0,0.111,0.013,0.306,0.018,0.053,0.015,0.07,0.01,0.091,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.013,0.306,0.018,0.053,0.015,0.07,0.01,0.091,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.059,0.0,0.06,0.0,0.0,0.034,0.75,0.014,0.111,0.027,0.388,0.035,0.095,0.029,0.115,0.022,0.129,0.004,0.114,0.121,0.045,0.125,0.237,0.029,0.096,0.0,0.055,0.0,0.0,0.033,0.0,0.053,0.0,0.042,0.34,0.0,0.0,0.142,0.001,0.0,-1.0
0.059,0.0,0.048,0.0,0.0,0.027,0.665,0.0,0.111,0.027,0.388,0.035,0.095,0.029,0.115,0.022,0.129,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.004,0.0,0.0,0.0,0.027,0.388,0.035,0.095,0.029,0.115,0.022,0.129,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.02,0.0,0.024,0.0,0.0,0.005,1.0,0.057,0.167,0.004,0.184,0.005,0.018,0.005,0.03,0.003,0.041,0.0,0.105,0.091,0.0,0.048,0.286,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.009,0.0,-1.0
0.02,0.0,0.036,0.0,0.0,0.02,0.835,0.014,0.111,0.016,0.306,0.022,0.073,0.018,0.089,0.013,0.084,0.001,0.105,0.091,0.023,0.088,0.214,0.029,0.096,0.0,0.0,0.0,0.0,0.017,0.0,0.034,0.0,0.0,0.5,0.0,0.0,0.134,0.001,0.0,-1.0
0.02,0.0,0.024,0.0,0.0,0.013,0.75,0.0,0.111,0.016,0.306,0.022,0.073,0.018,0.089,0.013,0.084,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.004,0.0,0.0,0.0,0.016,0.306,0.022,0.073,0.018,0.089,0.013,0.084,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.02,0.0,0.024,0.0,0.0,0.019,0.8,0.014,0.111,0.017,0.327,0.022,0.068,0.019,0.086,0.013,0.096,0.002,0.07,0.091,0.0,0.096,0.191,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.66,0.0,0.0,0.116,0.002,0.0,-1.0
0.02,0.0,0.024,0.0,0.0,0.014,0.75,0.0,0.111,0.017,0.327,0.022,0.068,0.019,0.086,0.013,0.096,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.017,0.327,0.022,0.068,0.019,0.086,0.013,0.096,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.036,0.0,0.0,0.017,0.0,0.014,0.111,0.014,0.286,0.02,0.073,0.016,0.087,0.012,0.073,0.001,0.123,0.091,0.051,0.096,0.286,0.039,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.03,0.0,0.0,0.66,0.0,0.0,0.184,0.002,0.0,-1.0
0.0,0.0,0.012,0.0,0.0,0.009,0.0,0.0,0.111,0.014,0.286,0.02,0.073,0.016,0.087,0.012,0.073,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.024,0.0,0.0,0.004,0.0,0.0,0.0,0.014,0.286,0.02,0.073,0.016,0.087,0.012,0.073,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.039,0.0,0.036,0.0,0.0,0.027,0.75,0.014,0.111,0.021,0.367,0.028,0.073,0.023,0.093,0.017,0.128,0.003,0.145,0.136,0.03,0.156,0.286,0.044,0.096,0.0,0.083,0.0,0.0,0.008,0.0,0.08,0.0,0.062,0.5,0.0,0.0,0.17,0.002,0.0,-1.0
0.039,0.0,0.036,0.0,0.0,0.022,0.7,0.0,0.111,0.021,0.367,0.028,0.073,0.023,0.093,0.017,0.128,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.021,0.367,0.028,0.073,0.023,0.093,0.017,0.128,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.02,0.0,0.048,0.0,0.0,0.009,1.0,0.114,0.278,0.007,0.184,0.008,0.023,0.007,0.034,0.004,0.054,0.0,0.105,0.091,0.0,0.048,0.286,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.009,0.0,-1.0
0.0,0.0,0.0,0.111,0.0,0.006,0.0,0.0,0.056,0.002,0.102,0.004,0.014,0.003,0.02,0.002,0.023,0.0,0.053,0.091,0.03,0.048,0.286,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.004,0.0,-1.0
0.098,0.0,0.048,0.0,0.5,0.083,0.65,0.0,0.5,0.072,0.612,0.095,0.201,0.08,0.23,0.067,0.264,0.021,0.152,0.243,0.104,0.171,0.063,0.078,0.321,0.094,0.073,0.028,0.082,0.007,0.009,0.101,0.0,0.195,0.22,0.0,0.0,0.204,0.002,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.114,0.0,0.041,0.265,0.073,0.157,0.053,0.165,0.041,0.127,0.007,0.094,0.091,0.0,0.016,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.029,0.0,0.002,0.082,0.005,0.018,0.003,0.023,0.002,0.021,0.0,0.053,0.091,0.0,0.016,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.014,0.0,0.009,0.163,0.017,0.053,0.012,0.061,0.008,0.053,0.001,0.105,0.091,0.0,0.016,0.0,0.0,0.385,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,-1.0
0.0,0.0,0.036,0.111,0.0,0.012,0.0,0.029,0.0,0.002,0.122,0.004,0.017,0.002,0.024,0.001,0.022,0.0,0.0,0.061,0.0,0.011,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.667,0.0,-1.0
0.0,0.0,0.024,0.0,0.0,0.004,0.0,0.0,0.0,0.002,0.082,0.003,0.009,0.002,0.014,0.001,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.039,0.1,0.06,0.0,0.5,0.052,0.75,0.014,0.0,0.035,0.653,0.037,0.095,0.036,0.134,0.027,0.221,0.007,0.032,0.291,0.079,0.189,0.4,0.141,0.192,0.172,0.233,0.05,0.0,0.04,0.041,0.145,0.071,0.35,0.0,0.0,0.0,0.162,0.003,0.0,-1.0
0.02,0.0,0.12,0.0,0.0,0.108,0.5,0.0,0.056,0.111,0.327,0.1,0.089,0.107,0.106,0.077,0.354,0.032,0.105,0.191,0.158,0.235,0.0,0.088,0.0,0.0,0.033,0.225,0.0,0.391,0.053,0.082,0.0,0.225,0.0,0.0,0.0,0.204,0.001,0.0,-1.0
0.039,0.0,0.036,0.0,0.5,0.029,0.5,0.014,0.0,0.023,0.388,0.027,0.068,0.025,0.09,0.017,0.137,0.003,0.0,0.455,0.106,0.248,0.143,0.206,0.192,0.644,0.25,0.0,0.0,0.05,0.142,0.205,0.0,0.75,0.0,0.0,0.0,0.21,0.001,0.0,-1.0
0.0,0.0,0.024,0.111,0.0,0.009,0.0,0.157,0.0,0.001,0.041,0.002,0.011,0.001,0.013,0.001,0.008,0.0,0.0,0.045,0.0,0.008,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.5,0.0,-1.0
