@relation commons-jexl_COMMONS_JEXL_2_0_1-RC3
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.045,0.0,0.036,0.0,0.0,0.005,0.5,0.03,0.0,0.062,0.306,0.064,0.216,0.063,0.226,0.049,0.094,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.045,0.0,0.036,0.0,0.0,0.018,1.0,0.0,0.0,0.009,0.245,0.01,0.05,0.009,0.074,0.006,0.044,0.0,0.1,0.164,0.1,0.135,0.152,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.002,0.0,-1.0
0.168,0.0,0.044,0.0,0.0,0.094,0.191,0.115,0.058,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.032,0.228,0.053,0.081,0.169,0.025,0.091,0.031,0.27,0.0,0.093,0.002,0.011,0.032,0.007,0.053,0.0,0.0,0.0,0.07,0.07,0.0,1.0
0.074,0.0,0.086,0.0,0.121,0.088,0.527,0.019,0.104,0.372,0.779,0.334,0.636,0.357,0.654,0.333,0.418,0.142,0.308,0.335,0.217,0.334,0.13,0.095,0.122,0.042,0.347,0.029,0.02,0.36,0.343,0.158,0.112,0.126,0.0,0.0,0.0,0.141,0.001,0.0,1.0
0.045,0.0,0.069,0.0,0.667,0.018,1.0,0.061,0.071,0.009,0.184,0.01,0.056,0.009,0.071,0.006,0.03,0.0,0.1,0.164,0.05,0.115,0.152,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.002,0.0,1.0
0.069,0.132,0.028,0.0,0.0,0.005,0.764,0.032,0.034,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.087,0.0,0.061,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.001,0.0,1.0
0.04,0.0,0.018,0.0,0.04,0.004,0.44,0.0,0.063,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.02,0.0,0.014,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,1.0
0.072,0.0,0.07,0.0,0.571,0.035,0.785,0.043,0.133,0.018,0.326,0.019,0.085,0.018,0.115,0.013,0.063,0.001,0.133,0.266,0.119,0.156,0.174,0.024,0.298,0.0,0.103,0.0,0.0,0.021,0.015,0.053,0.118,0.095,0.0,0.0,0.0,0.12,0.001,0.0,1.0
0.022,0.06,0.023,0.0,0.254,0.003,0.239,0.014,0.0,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.164,0.0,0.115,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.002,0.0,1.0
0.02,0.0,0.0,0.0,0.0,0.074,0.0,0.017,0.04,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.112,0.331,0.123,0.212,0.376,0.126,0.225,0.225,0.122,0.0,0.0,0.0,0.157,0.126,0.337,0.225,0.0,0.0,0.0,0.14,0.001,0.0,1.0
0.077,0.0,0.399,0.0,0.257,0.237,0.564,0.021,0.318,0.393,0.719,0.326,0.417,0.367,0.456,0.321,0.587,0.197,0.299,0.247,0.241,0.504,0.067,0.105,0.131,0.113,0.086,0.062,0.043,0.787,0.761,0.127,0.241,0.146,0.0,0.0,0.0,0.138,0.002,0.0,1.0
0.0,0.0,0.018,0.026,0.0,0.001,0.0,0.0,0.0,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.083,0.051,0.058,0.154,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.001,0.0,1.0
0.0,0.0,0.053,0.0,0.0,0.006,0.0,0.014,0.0,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.124,0.0,0.642,0.0,0.143,0.344,0.546,0.052,0.367,0.409,0.726,0.375,0.371,0.396,0.417,0.341,0.771,0.273,0.355,0.239,0.233,0.385,0.168,0.089,0.327,0.109,0.048,0.034,0.024,0.478,0.484,0.102,0.138,0.134,0.0,0.0,0.0,0.141,0.002,0.0,1.0
0.045,0.244,0.072,0.205,0.342,0.029,0.9,0.533,0.141,0.017,0.268,0.017,0.075,0.017,0.098,0.012,0.055,0.001,0.327,0.326,0.1,0.216,0.3,0.082,0.102,0.161,0.239,0.0,0.0,0.021,0.0,0.123,0.004,0.22,0.0,0.0,0.0,0.075,0.002,0.0,1.0
0.041,0.0,0.065,0.0,0.595,0.016,0.892,0.054,0.064,0.01,0.192,0.011,0.058,0.01,0.074,0.007,0.032,0.0,0.089,0.146,0.045,0.103,0.136,0.0,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.002,0.0,1.0
0.089,0.242,0.036,0.0,0.0,0.006,0.984,0.059,0.002,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.159,0.0,0.112,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.002,0.0,1.0
0.066,0.0,0.183,0.0,0.121,0.051,0.296,0.019,0.13,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.107,0.067,0.066,0.098,0.039,0.024,0.03,0.0,0.0,0.044,0.0,0.073,0.057,0.083,0.022,0.007,0.0,0.0,0.0,0.043,0.002,0.0,1.0
0.031,0.0,0.037,0.0,0.457,0.019,0.617,0.042,0.049,0.016,0.335,0.016,0.075,0.016,0.107,0.011,0.062,0.001,0.045,0.188,0.069,0.105,0.069,0.0,0.261,0.0,0.082,0.0,0.0,0.015,0.0,0.028,0.113,0.075,0.0,0.0,0.0,0.089,0.001,0.0,1.0
0.045,0.123,0.027,0.0,0.17,0.004,0.491,0.03,0.0,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.164,0.0,0.115,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.002,0.0,1.0
0.248,0.0,0.15,0.0,0.0,0.149,0.545,0.028,0.13,0.111,0.551,0.107,0.251,0.109,0.289,0.089,0.23,0.022,0.272,0.272,0.211,0.25,0.324,0.076,0.303,0.0,0.22,0.0,0.0,0.0,0.047,0.133,0.0,0.303,0.0,0.0,0.0,0.267,0.002,0.0,1.0
0.045,0.0,0.064,0.0,0.667,0.018,1.0,0.061,0.071,0.009,0.184,0.01,0.056,0.009,0.071,0.006,0.03,0.0,0.1,0.164,0.05,0.115,0.152,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.002,0.0,1.0
0.027,0.0,0.029,0.0,0.0,0.004,0.295,0.0,0.042,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.0,0.067,0.041,0.047,0.125,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.001,0.0,1.0
0.011,0.0,0.018,0.0,0.163,0.007,0.244,0.015,0.017,0.015,0.245,0.015,0.071,0.015,0.091,0.01,0.049,0.001,0.024,0.04,0.012,0.028,0.037,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0
0.056,0.0,0.182,0.0,0.257,0.137,0.558,0.007,0.22,0.378,0.738,0.308,0.516,0.351,0.544,0.317,0.448,0.145,0.278,0.282,0.235,0.493,0.047,0.108,0.044,0.089,0.196,0.062,0.043,0.766,0.729,0.149,0.239,0.143,0.0,0.0,0.0,0.137,0.001,0.0,1.0
0.042,0.0,0.034,0.0,0.615,0.016,0.923,0.056,0.066,0.009,0.19,0.011,0.058,0.01,0.073,0.006,0.032,0.0,0.092,0.151,0.046,0.107,0.141,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.001,0.0,1.0
0.032,0.0,0.026,0.0,0.473,0.013,0.71,0.043,0.051,0.011,0.207,0.012,0.062,0.011,0.079,0.008,0.037,0.0,0.071,0.116,0.036,0.082,0.108,0.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.001,0.0,1.0
0.229,0.0,0.14,0.0,0.0,0.138,0.503,0.025,0.12,0.111,0.551,0.107,0.251,0.109,0.289,0.089,0.23,0.022,0.252,0.252,0.195,0.231,0.299,0.07,0.28,0.0,0.203,0.0,0.0,0.0,0.043,0.123,0.0,0.28,0.0,0.0,0.0,0.247,0.002,0.0,1.0
0.003,0.0,0.003,0.0,0.047,0.004,0.07,0.004,0.005,0.016,0.26,0.016,0.074,0.016,0.096,0.011,0.053,0.001,0.007,0.012,0.004,0.008,0.011,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0
0.096,0.0,0.031,0.0,0.0,0.167,0.135,0.106,0.099,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.184,0.639,0.215,0.362,0.662,0.199,0.388,0.345,0.367,0.0,0.066,0.002,0.234,0.205,0.49,0.361,0.0,0.0,0.0,0.252,0.051,0.0,1.0
0.029,0.0,0.0,0.0,0.0,0.05,0.0,0.011,0.026,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.073,0.216,0.081,0.138,0.246,0.082,0.147,0.147,0.079,0.0,0.0,0.0,0.103,0.082,0.22,0.147,0.0,0.0,0.0,0.092,0.001,0.0,1.0
0.045,0.032,0.057,0.027,0.624,0.027,0.9,0.123,0.081,0.016,0.354,0.015,0.075,0.016,0.11,0.011,0.064,0.001,0.1,0.281,0.1,0.162,0.127,0.011,0.343,0.021,0.135,0.0,0.0,0.021,0.0,0.052,0.144,0.125,0.0,0.0,0.0,0.122,0.001,0.0,1.0
0.063,0.0,0.065,0.0,0.601,0.032,0.821,0.049,0.113,0.018,0.339,0.018,0.082,0.018,0.114,0.012,0.063,0.001,0.112,0.268,0.113,0.155,0.151,0.016,0.324,0.0,0.108,0.0,0.0,0.021,0.01,0.05,0.133,0.1,0.0,0.0,0.0,0.123,0.001,0.0,1.0
0.407,0.0,0.133,0.0,0.0,0.295,0.573,0.351,0.188,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.133,0.796,0.2,0.315,0.634,0.116,0.349,0.168,0.854,0.0,0.28,0.007,0.086,0.139,0.132,0.235,0.0,0.0,0.0,0.257,0.21,0.0,1.0
0.187,0.0,0.885,0.0,0.0,0.486,0.528,0.088,0.39,0.434,0.746,0.436,0.332,0.435,0.385,0.37,0.972,0.361,0.391,0.312,0.246,0.278,0.369,0.097,0.551,0.099,0.052,0.003,0.039,0.088,0.142,0.103,0.027,0.153,0.0,0.0,0.0,0.168,0.002,0.0,1.0
0.066,0.115,0.027,0.0,0.0,0.005,0.73,0.028,0.039,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.076,0.0,0.053,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.0,1.0
0.009,0.0,0.015,0.0,0.128,0.001,0.0,0.012,0.0,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.041,0.0,0.062,0.0,0.632,0.028,0.806,0.054,0.079,0.021,0.353,0.019,0.081,0.02,0.115,0.015,0.069,0.001,0.145,0.262,0.128,0.164,0.09,0.046,0.341,0.0,0.107,0.0,0.01,0.029,0.014,0.083,0.148,0.099,0.0,0.0,0.0,0.141,0.001,0.0,1.0
0.107,0.08,0.098,0.067,0.333,0.049,0.627,0.173,0.24,0.022,0.237,0.024,0.099,0.023,0.115,0.016,0.057,0.001,0.311,0.272,0.146,0.179,0.34,0.084,0.094,0.052,0.119,0.0,0.0,0.021,0.035,0.097,0.0,0.11,0.0,0.0,0.0,0.09,0.002,0.0,1.0
0.04,0.0,0.065,0.0,0.593,0.016,0.89,0.054,0.064,0.01,0.193,0.011,0.058,0.01,0.074,0.007,0.033,0.0,0.089,0.146,0.044,0.103,0.136,0.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.002,0.0,1.0
0.215,0.057,0.133,0.0,0.0,0.162,0.524,0.189,0.179,0.366,0.816,0.358,0.743,0.363,0.752,0.347,0.391,0.14,0.368,0.382,0.213,0.22,0.224,0.092,0.248,0.006,0.431,0.027,0.011,0.012,0.018,0.178,0.032,0.135,0.0,0.0,0.0,0.224,0.001,0.13,1.0
0.403,0.143,0.333,0.0,0.0,0.34,0.56,0.43,0.45,0.366,0.816,0.358,0.743,0.363,0.752,0.347,0.391,0.14,0.42,0.383,0.232,0.263,0.253,0.104,0.334,0.014,0.356,0.069,0.028,0.031,0.045,0.196,0.08,0.173,0.0,0.0,0.0,0.345,0.002,0.327,1.0
0.008,0.0,0.0,0.0,0.0,0.105,0.0,0.025,0.058,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.164,0.483,0.18,0.308,0.549,0.184,0.327,0.327,0.177,0.0,0.0,0.0,0.229,0.184,0.491,0.327,0.0,0.0,0.0,0.205,0.002,0.0,1.0
0.064,0.0,0.335,0.0,0.287,0.209,0.568,0.013,0.306,0.388,0.717,0.313,0.43,0.359,0.466,0.316,0.539,0.177,0.285,0.249,0.243,0.535,0.041,0.109,0.08,0.114,0.096,0.069,0.047,0.868,0.833,0.134,0.268,0.149,0.0,0.0,0.0,0.137,0.002,0.0,1.0
0.045,0.0,0.072,0.0,0.662,0.017,0.993,0.06,0.071,0.009,0.184,0.01,0.057,0.009,0.071,0.006,0.03,0.0,0.099,0.163,0.05,0.115,0.151,0.0,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.002,0.0,1.0
0.023,0.0,0.009,0.0,0.34,0.001,0.0,0.031,0.0,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.0,0.08,0.049,0.056,0.149,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.001,0.0,1.0
0.151,0.0,0.321,0.0,0.139,0.39,0.56,0.035,0.161,0.432,0.786,0.375,0.47,0.41,0.511,0.367,0.623,0.239,0.178,0.688,0.36,0.601,0.583,0.234,0.223,0.077,0.329,0.051,0.232,0.441,0.485,0.276,0.228,0.313,0.0,0.0,0.0,0.267,0.003,0.0,1.0
0.212,0.0,0.131,0.0,0.0,0.128,0.467,0.024,0.111,0.111,0.551,0.107,0.251,0.109,0.289,0.089,0.23,0.022,0.233,0.233,0.181,0.215,0.277,0.065,0.26,0.0,0.188,0.0,0.0,0.0,0.04,0.114,0.0,0.259,0.0,0.0,0.0,0.229,0.002,0.0,1.0
0.005,0.0,0.016,0.0,0.08,0.001,0.0,0.007,0.0,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.018,0.0,0.0,0.002,0.0,0.0,0.0,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.0,0.055,0.034,0.039,0.103,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001,0.0,1.0
0.043,0.0,0.052,0.0,0.314,0.096,0.627,0.029,0.337,0.094,0.551,0.094,0.212,0.094,0.255,0.075,0.235,0.019,0.424,0.734,0.33,0.517,0.431,0.295,0.943,0.236,0.426,0.236,0.0,0.0,0.293,0.53,0.589,0.393,0.0,0.0,0.0,0.455,0.007,0.0,1.0
0.107,0.081,0.097,0.068,0.333,0.048,0.629,0.176,0.24,0.022,0.238,0.024,0.099,0.023,0.115,0.016,0.057,0.001,0.311,0.272,0.145,0.179,0.34,0.084,0.094,0.053,0.12,0.0,0.0,0.021,0.035,0.097,0.0,0.111,0.0,0.0,0.0,0.09,0.002,0.0,1.0
0.111,0.0,0.578,0.0,0.173,0.316,0.551,0.044,0.354,0.405,0.724,0.362,0.383,0.388,0.427,0.335,0.722,0.253,0.34,0.241,0.235,0.417,0.141,0.093,0.275,0.11,0.058,0.042,0.029,0.56,0.558,0.109,0.166,0.137,0.0,0.0,0.0,0.14,0.002,0.0,1.0
0.308,0.0,0.56,0.0,0.0,0.684,0.566,0.115,0.347,0.626,0.885,0.602,0.639,0.617,0.671,0.585,0.813,0.512,0.285,0.907,0.443,0.612,0.852,0.349,0.439,0.084,0.43,0.17,0.336,0.052,0.221,0.432,0.163,0.439,0.0,0.0,0.0,0.325,0.003,0.0,1.0
0.211,0.0,0.06,0.0,0.0,0.124,0.256,0.154,0.078,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.043,0.306,0.071,0.109,0.227,0.033,0.123,0.042,0.364,0.0,0.125,0.003,0.015,0.043,0.009,0.072,0.0,0.0,0.0,0.094,0.094,0.0,1.0
0.048,0.243,0.074,0.205,0.333,0.03,0.889,0.53,0.147,0.017,0.264,0.017,0.076,0.017,0.099,0.012,0.055,0.001,0.333,0.326,0.102,0.216,0.306,0.084,0.094,0.16,0.237,0.0,0.0,0.021,0.001,0.124,0.0,0.219,0.0,0.0,0.0,0.075,0.002,0.0,1.0
0.483,0.0,0.157,0.0,0.0,0.322,0.679,0.408,0.206,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.114,0.811,0.188,0.289,0.602,0.088,0.324,0.111,0.962,0.0,0.332,0.009,0.04,0.114,0.024,0.189,0.0,0.0,0.0,0.249,0.248,0.0,1.0
0.034,0.187,0.054,0.158,0.249,0.023,0.673,0.408,0.107,0.017,0.265,0.017,0.075,0.017,0.098,0.012,0.055,0.001,0.25,0.245,0.075,0.163,0.228,0.063,0.071,0.123,0.181,0.0,0.0,0.016,0.0,0.094,0.0,0.167,0.0,0.0,0.0,0.055,0.001,0.0,1.0
0.023,0.0,0.091,0.0,0.499,0.033,0.448,0.03,0.107,0.04,0.296,0.036,0.104,0.038,0.127,0.027,0.085,0.003,0.449,0.219,0.236,0.204,0.05,0.224,0.189,0.0,0.059,0.0,0.049,0.057,0.067,0.245,0.082,0.055,0.0,0.0,0.0,0.185,0.002,0.0,1.0
0.014,0.0,0.013,0.0,0.201,0.001,0.0,0.018,0.0,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.0,0.115,0.07,0.081,0.213,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.001,0.0,1.0
0.143,0.0,0.257,0.0,0.238,0.088,0.725,0.0,0.276,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.21,0.131,0.13,0.193,0.076,0.047,0.059,0.0,0.0,0.086,0.0,0.143,0.111,0.163,0.043,0.014,0.0,0.0,0.0,0.085,0.003,0.0,1.0
0.044,0.0,0.035,0.0,0.642,0.017,0.963,0.058,0.069,0.009,0.187,0.01,0.057,0.009,0.072,0.006,0.031,0.0,0.096,0.158,0.048,0.111,0.147,0.0,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.001,0.0,1.0
0.423,0.152,0.355,0.0,0.0,0.359,0.564,0.455,0.479,0.366,0.816,0.358,0.743,0.363,0.752,0.347,0.391,0.14,0.425,0.383,0.234,0.267,0.256,0.105,0.343,0.015,0.348,0.073,0.029,0.033,0.048,0.197,0.085,0.177,0.0,0.0,0.0,0.358,0.002,0.348,1.0
0.158,0.0,0.109,0.0,0.168,0.133,0.633,0.03,0.251,0.102,0.551,0.1,0.23,0.101,0.271,0.081,0.233,0.02,0.375,0.541,0.292,0.413,0.407,0.199,0.669,0.126,0.347,0.126,0.0,0.0,0.182,0.355,0.314,0.375,0.0,0.0,0.0,0.389,0.005,0.0,1.0
0.048,0.0,0.224,0.0,0.316,0.159,0.571,0.002,0.271,0.381,0.72,0.296,0.463,0.348,0.496,0.31,0.461,0.146,0.266,0.259,0.244,0.563,0.011,0.113,0.01,0.109,0.131,0.076,0.052,0.942,0.897,0.145,0.294,0.151,0.0,0.0,0.0,0.136,0.002,0.0,1.0
0.033,0.0,0.026,0.0,0.481,0.014,0.721,0.044,0.052,0.011,0.206,0.012,0.062,0.011,0.078,0.008,0.037,0.0,0.072,0.118,0.036,0.083,0.11,0.0,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.001,0.0,1.0
0.004,0.0,0.017,0.0,0.061,0.001,0.0,0.006,0.0,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.0,0.149,0.091,0.105,0.277,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.002,0.0,1.0
0.035,0.0,0.0,0.0,0.0,0.034,0.0,0.007,0.017,0.323,0.735,0.257,0.398,0.297,0.441,0.26,0.468,0.124,0.048,0.141,0.053,0.09,0.161,0.054,0.096,0.096,0.052,0.0,0.0,0.0,0.067,0.054,0.144,0.096,0.0,0.0,0.0,0.06,0.001,0.0,1.0
0.039,0.0,0.018,0.0,0.048,0.004,0.428,0.0,0.061,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.024,0.0,0.017,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1.0
0.0,0.0,0.018,0.027,0.0,0.001,0.0,0.0,0.0,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.08,0.049,0.056,0.149,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.001,0.0,1.0
0.001,0.0,0.001,0.0,0.01,0.003,0.014,0.001,0.001,0.017,0.264,0.017,0.075,0.017,0.098,0.012,0.055,0.001,0.001,0.002,0.001,0.002,0.002,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.0
0.034,0.0,0.032,0.0,0.0,0.005,0.379,0.0,0.054,0.173,0.51,0.148,0.392,0.163,0.406,0.141,0.196,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.018,0.0,0.224,0.002,0.0,0.0,0.0,0.374,0.796,0.326,0.649,0.355,0.668,0.333,0.397,0.136,0.0,0.164,0.033,0.115,0.305,0.0,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.002,0.0,1.0
0.08,0.0,0.056,0.0,0.079,0.073,0.518,0.023,0.068,0.37,0.792,0.342,0.673,0.359,0.688,0.338,0.409,0.141,0.317,0.351,0.211,0.285,0.156,0.091,0.146,0.027,0.392,0.019,0.013,0.237,0.225,0.161,0.074,0.12,0.0,0.0,0.0,0.142,0.0,0.0,1.0
0.099,0.0,0.08,0.0,0.254,0.117,0.65,0.03,0.306,0.097,0.551,0.096,0.22,0.097,0.262,0.077,0.234,0.019,0.414,0.665,0.322,0.483,0.433,0.258,0.842,0.191,0.402,0.191,0.0,0.0,0.249,0.464,0.476,0.397,0.0,0.0,0.0,0.438,0.006,0.0,1.0
0.033,0.182,0.053,0.153,0.243,0.022,0.655,0.397,0.104,0.017,0.265,0.017,0.075,0.017,0.098,0.012,0.055,0.001,0.243,0.239,0.073,0.159,0.222,0.061,0.069,0.12,0.176,0.0,0.0,0.015,0.0,0.091,0.0,0.163,0.0,0.0,0.0,0.054,0.001,0.0,1.0
0.436,0.158,0.368,0.0,0.0,0.371,0.566,0.471,0.497,0.366,0.816,0.358,0.743,0.363,0.752,0.347,0.391,0.14,0.429,0.383,0.235,0.27,0.258,0.106,0.349,0.016,0.343,0.076,0.031,0.034,0.05,0.199,0.089,0.18,0.0,0.0,0.0,0.366,0.002,0.361,1.0
0.211,0.0,0.589,0.0,0.0,0.524,0.541,0.072,0.203,0.454,0.799,0.434,0.422,0.447,0.471,0.393,0.833,0.328,0.231,0.717,0.361,0.476,0.74,0.227,0.452,0.07,0.306,0.019,0.227,0.063,0.15,0.261,0.111,0.314,0.0,0.0,0.0,0.282,0.003,0.0,1.0
0.112,0.0,0.29,0.0,0.211,0.306,0.566,0.022,0.207,0.413,0.759,0.344,0.462,0.386,0.5,0.345,0.564,0.204,0.209,0.526,0.317,0.594,0.366,0.19,0.14,0.091,0.248,0.062,0.166,0.646,0.656,0.227,0.259,0.254,0.0,0.0,0.0,0.218,0.002,0.0,1.0
0.021,0.116,0.034,0.098,0.155,0.015,0.418,0.253,0.066,0.017,0.265,0.017,0.075,0.017,0.098,0.012,0.055,0.001,0.155,0.152,0.046,0.101,0.142,0.039,0.044,0.077,0.112,0.0,0.0,0.01,0.0,0.058,0.0,0.104,0.0,0.0,0.0,0.034,0.001,0.0,1.0
0.05,0.0,0.0,0.0,0.0,0.012,0.5,0.03,0.065,0.366,0.816,0.358,0.743,0.363,0.752,0.347,0.391,0.14,0.03,0.034,0.018,0.017,0.018,0.008,0.017,0.0,0.043,0.0,0.0,0.0,0.0,0.015,0.0,0.01,0.0,0.0,0.0,0.013,0.0,0.0,1.0
