@relation myfaces-tobago_tobago-1.0.11
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.0,0.0,0.0,0.033,0.0,0.01,0.0,0.044,0.036,0.011,0.122,0.023,0.049,0.016,0.053,0.01,0.064,0.001,0.098,0.062,0.0,0.014,0.0,0.0,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.002,0.0,0.025,0.0,0.002,0.122,0.004,0.021,0.003,0.026,0.002,0.02,0.0,0.045,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,-1.0
0.01,0.005,0.051,0.0,0.0,0.033,0.7,0.062,0.143,0.03,0.415,0.034,0.086,0.032,0.108,0.022,0.142,0.004,0.227,0.073,0.094,0.082,0.096,0.045,0.266,0.042,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.042,0.0,0.0,0.0,0.369,0.024,0.0,-1.0
0.0,0.0,0.141,0.0,0.0,0.1,0.0,0.194,0.107,0.093,0.561,0.09,0.117,0.092,0.147,0.067,0.373,0.028,0.202,0.114,0.133,0.102,0.174,0.078,0.543,0.055,0.073,0.0,0.0,0.015,0.003,0.079,0.047,0.168,0.0,0.0,0.0,0.265,0.024,0.0,-1.0
0.047,0.0,0.218,0.0,0.2,0.102,0.61,0.019,0.071,0.071,0.561,0.057,0.11,0.065,0.141,0.048,0.247,0.013,0.061,0.098,0.028,0.068,0.08,0.011,0.089,0.028,0.053,0.0,0.0,0.01,0.0,0.038,0.014,0.082,0.0,0.0,0.0,0.1,0.002,0.034,-1.0
0.0,0.0,0.026,0.0,0.0,0.012,0.0,0.0,0.0,0.016,0.317,0.02,0.051,0.018,0.068,0.012,0.108,0.002,0.227,0.094,0.033,0.077,0.143,0.0,0.682,0.0,0.0,0.25,0.083,0.045,0.0,0.0,0.042,0.125,0.0,0.0,0.0,0.196,0.003,0.0,-1.0
0.0,0.0,0.026,0.0,0.0,0.011,0.0,0.0,0.036,0.016,0.317,0.023,0.058,0.019,0.075,0.012,0.109,0.002,0.273,0.094,0.033,0.07,0.143,0.033,0.682,0.0,0.094,0.0,0.0,0.045,0.0,0.026,0.042,0.125,0.0,0.0,0.0,0.196,0.003,0.0,-1.0
0.01,0.005,0.026,0.0,0.0,0.02,1.0,0.0,0.036,0.032,0.366,0.035,0.07,0.033,0.089,0.023,0.162,0.004,0.364,0.125,0.067,0.12,0.143,0.0,0.682,0.0,0.0,0.5,0.083,0.134,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.216,0.003,0.1,-1.0
0.047,0.005,0.026,0.0,0.0,0.114,0.5,0.006,0.036,0.117,0.805,0.107,0.19,0.113,0.233,0.09,0.385,0.038,0.243,0.5,0.222,0.46,0.239,0.4,0.53,0.082,0.188,0.0,0.445,0.224,0.241,0.632,0.417,0.25,0.0,0.0,0.0,0.438,0.011,0.134,-1.0
0.005,0.0,0.038,0.0,0.0,0.047,0.665,0.0,0.036,0.065,0.415,0.051,0.098,0.06,0.119,0.042,0.192,0.009,0.091,0.088,0.073,0.113,0.0,0.08,0.273,0.0,0.075,0.0,0.0,0.287,0.067,0.074,0.067,0.1,0.0,0.0,0.0,0.196,0.005,0.0,-1.0
0.005,0.0,0.064,0.0,0.0,0.016,0.8,0.0,0.0,0.01,0.244,0.012,0.035,0.011,0.048,0.007,0.071,0.001,0.03,0.062,0.0,0.038,0.096,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.003,0.0,-1.0
0.016,0.0,0.026,0.0,0.0,0.025,0.5,0.0,0.036,0.02,0.366,0.023,0.061,0.021,0.081,0.014,0.116,0.002,0.182,0.25,0.133,0.197,0.286,0.0,0.455,0.0,0.188,0.0,0.0,0.09,0.0,0.053,0.083,0.5,0.0,0.0,0.0,0.235,0.003,0.2,-1.0
0.01,0.0,0.192,0.0,0.0,0.064,0.935,0.006,0.0,0.05,0.39,0.042,0.101,0.047,0.121,0.033,0.141,0.006,0.03,0.073,0.033,0.056,0.047,0.033,0.075,0.0,0.0,0.0,0.0,0.015,0.0,0.035,0.014,0.042,0.0,0.0,0.0,0.108,0.003,0.034,-1.0
0.0,0.0,0.154,0.0,0.0,0.045,0.0,0.0,0.0,0.05,0.39,0.042,0.101,0.047,0.121,0.033,0.141,0.006,0.0,0.062,0.0,0.042,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.003,0.0,-1.0
0.016,0.01,0.038,0.0,0.0,0.077,0.875,0.012,0.107,0.099,0.61,0.107,0.18,0.102,0.21,0.08,0.317,0.028,0.03,0.104,0.056,0.075,0.096,0.0,0.227,0.0,0.0,0.165,0.0,0.015,0.0,0.017,0.028,0.168,0.0,0.0,0.0,0.157,0.004,0.066,-1.0
0.005,0.0,0.013,0.0,0.0,0.092,0.5,0.0,0.107,0.098,0.439,0.094,0.148,0.096,0.169,0.073,0.254,0.021,0.273,0.438,0.322,0.404,0.143,0.311,0.227,0.0,0.126,0.0,0.055,0.12,0.056,0.298,0.222,0.332,0.0,0.0,0.0,0.314,0.008,0.4,-1.0
0.01,0.0,0.064,0.0,0.0,0.029,0.8,0.012,0.036,0.013,0.244,0.011,0.028,0.012,0.041,0.007,0.082,0.001,0.045,0.062,0.008,0.042,0.107,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.137,0.003,0.0,-1.0
0.005,0.0,0.013,0.0,0.0,0.017,0.5,0.006,0.0,0.014,0.439,0.013,0.038,0.013,0.065,0.009,0.113,0.001,0.091,0.125,0.1,0.085,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.25,0.0,0.0,0.0,0.176,0.021,0.0,-1.0
0.0,0.0,0.038,0.0,0.0,0.012,0.0,0.012,0.0,0.009,0.171,0.011,0.03,0.01,0.038,0.006,0.057,0.001,0.182,0.094,0.017,0.056,0.071,0.0,0.227,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.147,0.003,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.012,0.036,0.001,0.073,0.003,0.016,0.002,0.018,0.001,0.013,0.0,0.091,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.006,0.036,0.005,0.122,0.006,0.023,0.005,0.028,0.003,0.028,0.0,0.068,0.062,0.0,0.014,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,-1.0
0.005,0.0,0.038,0.0,0.0,0.02,0.835,0.025,0.071,0.011,0.195,0.013,0.03,0.012,0.04,0.007,0.076,0.001,0.136,0.062,0.033,0.056,0.071,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.206,0.003,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.006,0.0,0.002,0.073,0.004,0.014,0.003,0.017,0.002,0.017,0.0,0.0,0.062,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,-1.0
0.01,0.0,0.115,0.0,0.0,0.041,0.665,0.031,0.0,0.026,0.293,0.023,0.049,0.025,0.065,0.016,0.122,0.002,0.035,0.086,0.004,0.06,0.107,0.0,0.17,0.0,0.0,0.0,0.063,0.0,0.007,0.026,0.0,0.095,0.0,0.0,0.0,0.123,0.003,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.001,0.0,0.044,0.036,0.001,0.073,0.003,0.016,0.002,0.018,0.001,0.013,0.0,0.091,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.019,0.036,0.005,0.122,0.006,0.023,0.005,0.028,0.003,0.028,0.0,0.068,0.062,0.0,0.014,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,-1.0
0.01,0.0,0.051,0.0,0.0,0.03,0.75,0.0,0.036,0.034,0.39,0.034,0.073,0.034,0.094,0.023,0.155,0.004,0.0,0.062,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.003,0.0,-1.0
0.016,0.0,0.09,0.0,0.2,0.064,0.72,0.0,0.071,0.053,0.537,0.051,0.106,0.052,0.136,0.038,0.218,0.01,0.117,0.143,0.067,0.103,0.101,0.057,0.195,0.0,0.188,0.07,0.023,0.013,0.02,0.09,0.0,0.142,0.0,0.0,0.0,0.165,0.003,0.058,-1.0
0.01,0.0,0.077,0.0,0.0,0.062,0.5,0.006,0.036,0.067,0.463,0.056,0.089,0.063,0.114,0.044,0.252,0.013,0.075,0.094,0.106,0.096,0.143,0.145,0.114,0.125,0.0,0.0,0.028,0.06,0.06,0.114,0.042,0.082,0.0,0.0,0.0,0.124,0.003,0.0,-1.0
0.016,0.0,0.128,0.0,0.0,0.041,0.5,0.012,0.0,0.031,0.317,0.025,0.047,0.028,0.065,0.018,0.141,0.003,0.018,0.075,0.027,0.048,0.1,0.013,0.114,0.0,0.038,0.0,0.0,0.0,0.006,0.026,0.017,0.0,0.0,0.0,0.0,0.071,0.003,0.0,-1.0
0.0,0.0,0.0,0.033,0.0,0.004,0.0,0.006,0.0,0.003,0.098,0.002,0.012,0.003,0.017,0.002,0.013,0.0,0.0,0.062,0.0,0.014,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,-1.0
0.01,0.0,0.051,0.0,0.2,0.015,0.75,0.0,0.0,0.009,0.22,0.005,0.014,0.007,0.026,0.004,0.054,0.0,0.0,0.062,0.0,0.042,0.071,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.078,0.003,0.0,-1.0
0.005,0.0,0.115,0.0,0.0,0.033,0.78,0.019,0.036,0.027,0.268,0.03,0.044,0.028,0.058,0.017,0.16,0.003,0.0,0.062,0.0,0.042,0.0,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.049,0.003,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.073,0.001,0.007,0.001,0.01,0.0,0.01,0.0,0.0,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,-1.0
0.031,0.005,0.282,0.0,0.0,0.107,0.545,0.069,0.0,0.071,0.512,0.058,0.112,0.066,0.139,0.048,0.231,0.013,0.013,0.083,0.035,0.056,0.054,0.013,0.141,0.035,0.019,0.0,0.0,0.0,0.004,0.033,0.004,0.06,0.0,0.0,0.0,0.136,0.003,0.0,-1.0
0.047,0.005,0.205,0.0,0.0,0.082,0.69,0.031,0.036,0.066,0.659,0.055,0.122,0.062,0.159,0.046,0.248,0.013,0.012,0.075,0.02,0.061,0.067,0.022,0.12,0.0,0.013,0.0,0.0,0.012,0.011,0.063,0.011,0.05,0.0,0.0,0.0,0.099,0.004,0.014,-1.0
0.031,0.0,0.128,0.0,0.0,0.097,0.5,0.031,0.071,0.069,0.488,0.058,0.105,0.065,0.131,0.047,0.236,0.013,0.045,0.144,0.073,0.115,0.071,0.027,0.091,0.0,0.113,0.0,0.0,0.0,0.008,0.126,0.008,0.2,0.0,0.0,0.0,0.249,0.003,0.0,-1.0
0.031,0.0,0.128,0.0,0.0,0.068,0.635,0.012,0.0,0.058,0.659,0.054,0.108,0.056,0.146,0.042,0.277,0.013,0.02,0.076,0.022,0.056,0.096,0.007,0.177,0.0,0.0,0.0,0.0,0.005,0.012,0.029,0.0,0.028,0.0,0.0,0.0,0.109,0.003,0.0,-1.0
0.01,0.0,0.064,0.0,0.0,0.019,0.5,0.0,0.0,0.058,0.659,0.054,0.108,0.056,0.146,0.042,0.277,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.005,0.0,0.051,0.0,0.0,0.061,0.5,0.0,0.036,0.102,0.341,0.076,0.129,0.092,0.144,0.067,0.188,0.015,0.091,0.075,0.127,0.158,0.0,0.107,0.0,0.0,0.038,0.0,0.0,0.555,0.089,0.095,0.0,0.05,0.0,0.0,0.0,0.212,0.004,0.0,-1.0
0.254,0.254,0.0,0.0,0.0,0.052,0.0,0.3,0.0,0.058,0.146,0.058,0.175,0.058,0.174,0.044,0.052,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.026,0.0,0.09,0.0,0.0,0.172,0.585,0.044,0.179,0.195,0.707,0.178,0.25,0.188,0.283,0.155,0.44,0.075,0.145,0.119,0.107,0.11,0.129,0.08,0.227,0.025,0.056,0.0,0.0,0.063,0.0,0.095,0.0,0.15,0.0,0.0,0.0,0.216,0.004,0.0,-1.0
0.197,0.197,0.0,0.0,0.0,0.042,0.5,0.338,0.0,0.046,0.171,0.045,0.136,0.046,0.139,0.033,0.059,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.005,0.0,0.603,0.0,0.0,0.481,0.69,0.338,0.536,0.486,1.0,0.459,0.482,0.475,0.523,0.434,0.823,0.384,0.222,0.118,0.092,0.104,0.059,0.075,0.616,0.012,0.092,0.01,0.007,0.058,0.008,0.078,0.017,0.115,0.0,0.0,0.0,0.242,0.024,0.008,-1.0
0.01,0.0,0.038,0.0,0.0,0.04,0.835,0.075,0.0,0.043,0.488,0.037,0.089,0.041,0.116,0.029,0.174,0.006,0.0,0.229,0.189,0.169,0.239,0.067,0.227,0.082,0.062,0.0,0.055,0.12,0.019,0.07,0.028,0.418,0.0,0.0,0.0,0.137,0.003,0.134,-1.0
0.031,0.016,0.231,0.0,0.0,0.172,0.55,0.112,0.179,0.162,0.61,0.158,0.188,0.16,0.219,0.126,0.452,0.062,0.185,0.136,0.164,0.137,0.01,0.08,0.47,0.092,0.0,0.0,0.045,0.024,0.0,0.063,0.025,0.258,0.0,0.0,0.0,0.279,0.003,0.054,-1.0
0.0,0.0,0.09,0.0,0.0,0.044,0.0,0.0,0.036,0.051,0.244,0.038,0.056,0.046,0.068,0.029,0.155,0.005,0.091,0.062,0.11,0.083,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.213,0.003,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.024,0.002,0.01,0.001,0.01,0.001,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.049,0.001,0.005,0.001,0.007,0.0,0.007,0.0,0.0,0.062,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.002,0.098,0.005,0.017,0.003,0.022,0.002,0.024,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,-1.0
0.01,0.005,0.077,0.0,0.0,0.092,0.835,0.194,0.143,0.082,0.537,0.075,0.133,0.079,0.161,0.059,0.266,0.018,0.295,0.258,0.15,0.206,0.286,0.083,0.511,0.095,0.281,0.0,0.167,0.045,0.0,0.125,0.032,0.5,0.0,0.0,0.0,0.24,0.024,0.026,-1.0
0.005,0.0,0.013,0.0,0.6,0.016,0.5,0.0,0.071,0.022,0.317,0.024,0.066,0.023,0.083,0.015,0.1,0.002,0.364,0.25,0.267,0.197,0.143,0.2,0.455,0.0,0.0,0.0,0.0,0.134,0.0,0.158,0.083,0.5,0.0,0.0,0.0,0.333,0.003,0.2,-1.0
0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.006,0.036,0.005,0.098,0.01,0.026,0.007,0.03,0.004,0.039,0.0,0.182,0.062,0.0,0.014,0.0,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,-1.0
0.021,0.0,0.038,0.0,0.0,0.061,0.5,0.0,0.071,0.067,0.366,0.079,0.141,0.072,0.157,0.053,0.19,0.012,0.091,0.125,0.117,0.085,0.214,0.1,0.341,0.0,0.094,0.0,0.0,0.0,0.0,0.079,0.0,0.125,0.0,0.0,0.0,0.431,0.003,0.0,-1.0
0.005,0.0,0.026,0.0,0.4,0.027,1.0,0.0,0.143,0.031,0.439,0.036,0.086,0.033,0.109,0.023,0.157,0.004,0.318,0.188,0.15,0.169,0.286,0.1,0.227,0.0,0.188,0.0,0.0,0.045,0.042,0.184,0.042,0.25,0.0,0.0,0.0,0.265,0.003,0.1,-1.0
0.005,0.0,0.013,0.0,0.4,0.019,0.5,0.0,0.036,0.028,0.39,0.026,0.059,0.027,0.081,0.018,0.143,0.003,0.364,0.375,0.267,0.239,0.143,0.133,0.455,0.0,0.188,0.0,0.0,0.269,0.0,0.105,0.25,0.5,0.0,0.0,0.0,0.216,0.003,0.6,-1.0
0.005,0.005,0.038,0.0,0.0,0.036,1.0,0.025,0.0,0.035,0.415,0.032,0.065,0.034,0.088,0.023,0.173,0.005,0.091,0.229,0.122,0.155,0.19,0.089,0.53,0.0,0.25,0.0,0.055,0.075,0.028,0.105,0.056,0.25,0.0,0.0,0.0,0.261,0.024,0.0,-1.0
0.005,0.0,0.026,0.033,0.4,0.029,1.0,0.0,0.071,0.037,0.366,0.035,0.075,0.036,0.094,0.025,0.149,0.004,0.318,0.188,0.2,0.183,0.214,0.133,0.455,0.0,0.0,0.0,0.0,0.157,0.0,0.105,0.125,0.25,0.0,0.0,0.0,0.235,0.003,0.3,-1.0
0.031,0.01,0.09,0.0,0.0,0.067,0.5,0.056,0.0,0.065,0.561,0.062,0.115,0.064,0.146,0.047,0.259,0.014,0.026,0.116,0.067,0.093,0.061,0.0,0.195,0.0,0.161,0.0,0.0,0.019,0.044,0.083,0.095,0.108,0.0,0.0,0.0,0.163,0.003,0.028,-1.0
0.0,0.0,0.0,0.033,0.0,0.01,0.0,0.056,0.0,0.011,0.098,0.018,0.04,0.014,0.043,0.008,0.052,0.001,0.182,0.062,0.0,0.014,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.0,0.0,-1.0
0.005,0.0,0.038,0.0,0.4,0.02,1.0,0.006,0.143,0.027,0.439,0.035,0.091,0.03,0.114,0.021,0.144,0.004,0.334,0.125,0.1,0.085,0.047,0.067,0.455,0.0,0.062,0.0,0.0,0.03,0.019,0.105,0.028,0.082,0.0,0.0,0.0,0.242,0.902,0.066,-1.0
0.0,0.0,0.115,0.267,0.2,0.118,0.0,0.019,0.179,0.151,0.756,0.141,0.215,0.147,0.253,0.119,0.427,0.056,0.364,0.16,0.098,0.136,0.126,0.075,0.625,0.062,0.129,0.065,0.0,0.056,0.014,0.108,0.011,0.282,0.0,0.0,0.0,0.261,0.005,0.026,1.0
0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.024,0.001,0.003,0.0,0.003,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.005,0.0,0.013,0.0,0.4,0.013,0.5,0.0,0.036,0.019,0.293,0.024,0.061,0.021,0.076,0.014,0.1,0.002,0.273,0.188,0.233,0.155,0.0,0.2,0.455,0.0,0.0,0.0,0.0,0.09,0.0,0.158,0.167,0.5,0.0,0.0,0.0,0.451,0.003,0.2,-1.0
0.005,0.0,0.064,0.033,0.0,0.092,0.5,0.006,0.071,0.083,0.561,0.083,0.157,0.083,0.185,0.063,0.258,0.018,0.285,0.214,0.129,0.167,0.244,0.086,0.455,0.0,0.214,0.145,0.095,0.058,0.016,0.098,0.072,0.392,0.0,0.0,0.0,0.23,0.005,0.142,-1.0
0.005,0.0,0.103,0.0,0.4,0.027,0.5,0.0,0.0,0.022,0.22,0.03,0.054,0.026,0.065,0.016,0.118,0.002,0.143,0.062,0.033,0.042,0.061,0.0,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.003,0.0,-1.0
0.005,0.0,0.026,0.0,0.4,0.12,0.5,0.0,0.071,0.13,0.732,0.119,0.176,0.126,0.215,0.099,0.422,0.046,0.394,0.771,0.333,0.526,0.571,0.4,0.607,0.418,1.0,0.165,0.112,0.224,0.074,0.421,0.139,0.668,0.0,0.0,0.0,0.49,0.004,0.266,-1.0
0.005,0.0,0.013,0.0,0.0,0.041,0.5,0.006,0.107,0.05,0.561,0.052,0.108,0.051,0.139,0.037,0.229,0.01,0.636,0.562,0.567,0.535,0.286,0.4,0.455,0.0,0.375,1.0,0.0,0.403,0.0,0.316,0.5,0.75,0.0,0.0,0.0,0.647,0.024,1.0,-1.0
0.021,0.005,0.077,0.0,0.0,0.07,0.665,0.0,0.071,0.088,0.61,0.089,0.178,0.088,0.209,0.069,0.264,0.021,0.218,0.2,0.147,0.166,0.114,0.067,0.409,0.0,0.225,0.0,0.0,0.233,0.022,0.126,0.15,0.25,0.0,0.0,0.0,0.302,0.003,0.32,-1.0
0.0,0.0,0.064,0.0,0.0,0.042,0.0,0.0,0.036,0.053,0.244,0.041,0.066,0.048,0.078,0.032,0.145,0.005,0.273,0.062,0.2,0.113,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.134,0.022,0.116,0.0,0.0,0.0,0.0,0.0,0.306,0.003,0.0,-1.0
0.005,0.0,0.013,0.0,0.0,0.05,0.5,0.0,0.107,0.064,0.463,0.061,0.127,0.063,0.151,0.047,0.197,0.011,0.455,0.312,0.383,0.303,0.143,0.3,0.455,0.125,0.094,0.25,0.0,0.381,0.0,0.237,0.25,0.25,0.0,0.0,0.0,0.422,0.004,0.6,-1.0
0.01,0.0,0.026,0.0,0.0,0.032,0.5,0.0,0.0,0.04,0.39,0.052,0.119,0.045,0.137,0.033,0.153,0.006,0.364,0.104,0.178,0.117,0.096,0.222,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.175,0.028,0.082,0.0,0.0,0.0,0.333,0.905,0.066,-1.0
0.01,0.0,0.013,0.0,0.0,0.052,0.5,0.0,0.036,0.055,0.585,0.058,0.159,0.056,0.189,0.043,0.182,0.009,0.182,0.219,0.35,0.303,0.0,0.2,0.341,0.0,0.375,0.5,0.083,0.224,0.028,0.237,0.333,0.5,0.0,0.0,0.0,0.422,0.007,0.3,-1.0
0.0,0.0,0.0,0.033,0.4,0.007,0.0,0.0,0.0,0.022,0.146,0.032,0.073,0.026,0.078,0.017,0.07,0.002,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.0,-1.0
0.036,0.0,0.179,0.0,0.6,0.072,0.635,0.0,0.071,0.057,0.39,0.064,0.112,0.06,0.131,0.043,0.202,0.01,0.018,0.062,0.018,0.055,0.047,0.0,0.136,0.0,0.0,0.0,0.0,0.012,0.0,0.042,0.011,0.0,0.0,0.0,0.0,0.095,0.003,0.026,-1.0
0.0,0.0,0.0,0.033,0.4,0.003,0.0,0.0,0.0,0.034,0.122,0.053,0.086,0.042,0.088,0.028,0.093,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.005,0.0,0.038,0.0,0.4,0.016,0.75,0.0,0.071,0.014,0.268,0.016,0.04,0.015,0.055,0.009,0.094,0.001,0.045,0.062,0.025,0.049,0.036,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.074,0.005,0.0,-1.0
0.0,0.0,0.0,0.033,0.2,0.007,0.0,0.0,0.0,0.016,0.171,0.023,0.063,0.019,0.07,0.013,0.063,0.001,0.182,0.062,0.0,0.014,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,-1.0
0.021,0.0,0.115,0.0,0.6,0.048,0.65,0.0,0.071,0.049,0.341,0.05,0.091,0.049,0.108,0.034,0.17,0.007,0.018,0.069,0.03,0.058,0.071,0.0,0.091,0.0,0.0,0.0,0.0,0.031,0.0,0.032,0.025,0.025,0.0,0.0,0.0,0.122,0.003,0.06,-1.0
0.0,0.0,0.0,0.033,0.4,0.016,0.0,0.0,0.0,0.022,0.22,0.025,0.065,0.024,0.075,0.015,0.082,0.002,0.121,0.042,0.0,0.009,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.0,-1.0
0.005,0.0,0.051,0.0,0.4,0.019,0.7,0.0,0.071,0.015,0.268,0.018,0.042,0.016,0.056,0.01,0.099,0.001,0.036,0.062,0.02,0.048,0.057,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.071,0.004,0.0,-1.0
