@relation systemml_v0.14.0-incubating-rc4
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.011,0.0,0.016,0.046,0.75,0.006,0.835,0.002,0.067,0.01,0.275,0.014,0.051,0.012,0.062,0.007,0.046,0.0,0.158,0.102,0.025,0.042,0.061,0.042,0.267,0.0,0.182,0.0,0.0,0.019,0.014,0.039,0.0,0.048,0.0,0.0,0.0,0.107,0.005,0.0,-1.0
0.011,0.0,0.016,0.031,0.75,0.009,0.835,0.002,0.083,0.013,0.314,0.017,0.07,0.015,0.082,0.01,0.045,0.001,0.132,0.102,0.049,0.066,0.122,0.042,0.033,0.0,0.136,0.0,0.0,0.039,0.069,0.051,0.0,0.071,0.0,0.0,0.0,0.079,0.005,0.0,-1.0
0.074,0.0,0.047,0.0,0.75,0.088,0.59,0.002,0.133,0.102,0.549,0.107,0.18,0.104,0.199,0.081,0.191,0.02,0.124,0.189,0.106,0.132,0.029,0.076,0.181,0.0,0.026,0.0,0.015,0.028,0.052,0.091,0.043,0.041,0.0,0.0,0.0,0.144,0.001,0.0,1.0
0.0,0.0,0.01,0.046,0.75,0.005,0.0,0.002,0.05,0.01,0.275,0.013,0.046,0.011,0.058,0.007,0.044,0.0,0.211,0.203,0.074,0.063,0.122,0.083,0.067,0.0,0.545,0.0,0.105,0.039,0.028,0.056,0.0,0.095,0.0,0.0,0.0,0.141,0.009,0.0,-1.0
0.0,0.0,0.01,0.0,1.0,0.009,0.0,0.0,0.1,0.01,0.294,0.012,0.068,0.011,0.079,0.007,0.032,0.0,0.053,0.034,0.0,0.016,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.0,-1.0
0.0,0.0,0.01,0.0,0.5,0.015,0.0,0.0,0.117,0.014,0.471,0.016,0.093,0.015,0.112,0.01,0.045,0.001,0.211,0.373,0.235,0.233,0.0,0.133,0.067,0.222,0.091,0.0,0.0,0.039,0.222,0.146,0.122,0.19,0.0,0.0,0.0,0.203,0.001,0.0,-1.0
0.021,0.0,0.052,0.062,0.25,0.007,0.8,0.097,0.0,0.004,0.176,0.005,0.032,0.005,0.039,0.003,0.017,0.0,0.009,0.034,0.004,0.01,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.556,0.0,-1.0
0.0,0.0,0.01,0.0,1.0,0.007,0.0,0.0,0.1,0.009,0.157,0.013,0.056,0.01,0.061,0.007,0.024,0.0,0.211,0.102,0.148,0.101,0.041,0.117,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.048,0.0,0.0,0.0,0.175,0.001,0.0,-1.0
0.053,0.0,0.067,0.0,0.25,0.042,0.69,0.016,0.2,0.043,0.627,0.05,0.19,0.046,0.212,0.036,0.094,0.004,0.055,0.104,0.059,0.057,0.027,0.05,0.039,0.064,0.038,0.027,0.009,0.01,0.03,0.041,0.015,0.028,0.0,0.0,0.0,0.082,0.002,0.057,-1.0
0.0,0.0,0.01,0.0,1.0,0.004,0.0,0.0,0.083,0.01,0.314,0.013,0.064,0.011,0.077,0.007,0.036,0.0,0.053,0.034,0.0,0.016,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.0,-1.0
0.0,0.0,0.01,0.0,1.0,0.004,0.0,0.0,0.083,0.009,0.196,0.012,0.056,0.01,0.063,0.006,0.027,0.0,0.237,0.237,0.16,0.058,0.0,0.067,0.067,0.0,0.0,0.0,0.105,0.0,0.0,0.09,0.0,0.143,0.0,0.0,0.0,0.153,0.001,0.0,-1.0
0.0,0.0,0.01,0.0,1.0,0.005,0.0,0.0,0.067,0.01,0.353,0.013,0.063,0.011,0.078,0.007,0.04,0.0,0.079,0.034,0.0,0.016,0.0,0.0,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.0,-1.0
0.021,0.0,0.026,0.0,0.5,0.015,0.8,0.004,0.117,0.019,0.412,0.024,0.079,0.021,0.096,0.014,0.071,0.001,0.079,0.076,0.037,0.057,0.051,0.042,0.05,0.028,0.0,0.0,0.0,0.016,0.083,0.031,0.01,0.024,0.0,0.0,0.0,0.072,0.003,0.0,-1.0
0.0,0.0,0.016,0.231,0.5,0.015,0.0,0.004,0.083,0.014,0.392,0.021,0.056,0.016,0.073,0.011,0.083,0.001,0.072,0.046,0.018,0.03,0.03,0.003,0.327,0.0,0.0,0.0,0.0,0.004,0.043,0.005,0.005,0.009,0.0,0.0,0.0,0.052,0.006,0.0,-1.0
0.043,0.0,0.078,0.0,0.0,0.021,0.635,0.269,0.033,0.014,0.294,0.015,0.053,0.014,0.065,0.009,0.052,0.001,0.019,0.04,0.01,0.025,0.015,0.002,0.043,0.0,0.016,0.0,0.0,0.001,0.028,0.018,0.0,0.004,0.0,0.0,0.0,0.028,0.001,0.0,-1.0
0.0,0.0,0.016,0.0,1.0,0.018,0.0,0.002,0.15,0.019,0.431,0.024,0.093,0.021,0.11,0.015,0.064,0.001,0.118,0.085,0.08,0.069,0.0,0.075,0.267,0.0,0.136,0.0,0.079,0.0,0.0,0.062,0.0,0.024,0.0,0.0,0.0,0.13,0.001,0.0,-1.0
0.043,0.089,0.016,0.154,0.25,0.008,0.7,0.0,0.067,0.007,0.196,0.011,0.043,0.008,0.051,0.005,0.031,0.0,0.053,0.075,0.025,0.026,0.033,0.02,0.213,0.0,0.073,0.0,0.063,0.0,0.022,0.022,0.008,0.0,0.0,0.0,0.0,0.063,0.003,0.0,-1.0
0.0,0.0,0.021,0.0,0.75,0.016,0.0,0.002,0.15,0.018,0.373,0.024,0.084,0.02,0.099,0.014,0.063,0.001,0.171,0.102,0.074,0.122,0.041,0.125,0.067,0.0,0.136,0.0,0.0,0.045,0.042,0.101,0.02,0.048,0.0,0.0,0.0,0.175,0.005,0.0,-1.0
0.17,0.0,0.098,0.0,0.75,0.06,0.555,0.004,0.183,0.061,0.569,0.064,0.171,0.062,0.191,0.048,0.122,0.008,0.028,0.098,0.016,0.052,0.023,0.036,0.092,0.0,0.04,0.0,0.0,0.013,0.087,0.049,0.009,0.012,0.0,0.0,0.0,0.056,0.001,0.063,-1.0
0.021,0.0,0.021,0.0,0.75,0.012,0.75,0.002,0.083,0.014,0.353,0.019,0.076,0.016,0.09,0.011,0.053,0.001,0.061,0.068,0.021,0.033,0.013,0.022,0.222,0.0,0.091,0.0,0.017,0.0,0.0,0.026,0.0,0.016,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.021,0.0,0.021,0.0,0.75,0.008,0.75,0.002,0.083,0.01,0.392,0.014,0.07,0.011,0.086,0.008,0.044,0.0,0.061,0.034,0.021,0.026,0.013,0.011,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.07,0.001,0.0,-1.0
0.021,0.0,0.016,0.0,0.5,0.023,0.835,0.002,0.117,0.034,0.471,0.039,0.113,0.036,0.131,0.026,0.095,0.003,0.158,0.237,0.105,0.101,0.0,0.058,0.333,0.0,0.364,0.0,0.053,0.0,0.083,0.062,0.0,0.071,0.0,0.0,0.0,0.107,0.001,0.0,-1.0
0.0,0.0,0.01,0.0,1.0,0.004,0.0,0.0,0.083,0.006,0.137,0.009,0.044,0.007,0.049,0.004,0.019,0.0,0.053,0.034,0.0,0.016,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.0,-1.0
0.043,0.0,0.016,0.031,0.75,0.022,0.75,0.002,0.067,0.028,0.392,0.032,0.089,0.029,0.104,0.02,0.084,0.002,0.145,0.169,0.056,0.153,0.102,0.125,0.067,0.0,0.273,0.0,0.105,0.045,0.278,0.084,0.071,0.095,0.0,0.0,0.0,0.138,0.006,0.0,-1.0
0.085,0.0,0.036,0.0,0.5,0.06,0.645,0.008,0.45,0.084,0.686,0.09,0.242,0.086,0.264,0.07,0.145,0.013,0.153,0.294,0.111,0.169,0.061,0.175,0.1,0.019,0.197,0.11,0.053,0.193,0.037,0.15,0.024,0.056,0.0,0.0,0.0,0.149,0.004,0.0,1.0
0.032,0.0,0.016,0.0,0.25,0.016,0.75,0.004,0.117,0.015,0.471,0.019,0.075,0.017,0.095,0.011,0.066,0.001,0.097,0.136,0.041,0.078,0.068,0.033,0.067,0.0,0.03,0.11,0.0,0.043,0.056,0.034,0.034,0.08,0.0,0.0,0.0,0.09,0.007,0.0,1.0
0.0,0.0,0.01,0.0,1.0,0.005,0.0,0.0,0.083,0.006,0.137,0.009,0.045,0.007,0.05,0.004,0.019,0.0,0.132,0.068,0.086,0.069,0.0,0.083,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.048,0.0,0.0,0.0,0.147,0.001,0.0,-1.0
0.011,0.0,0.01,0.046,0.75,0.007,1.0,0.002,0.067,0.011,0.412,0.016,0.07,0.013,0.087,0.009,0.054,0.001,0.289,0.237,0.074,0.085,0.122,0.15,0.067,0.0,0.364,0.0,0.053,0.026,0.222,0.101,0.02,0.095,0.0,0.0,0.0,0.164,0.009,0.0,-1.0
0.0,0.0,0.016,0.0,0.75,0.005,0.0,0.002,0.117,0.007,0.216,0.011,0.051,0.009,0.059,0.006,0.03,0.0,0.092,0.034,0.037,0.026,0.0,0.017,0.2,0.0,0.0,0.0,0.0,0.0,0.014,0.011,0.0,0.0,0.0,0.0,0.0,0.059,0.001,0.0,-1.0
0.0,0.0,0.01,0.123,0.5,0.008,0.0,0.002,0.05,0.011,0.431,0.016,0.052,0.013,0.071,0.008,0.074,0.001,0.053,0.054,0.035,0.043,0.033,0.027,0.28,0.0,0.055,0.0,0.011,0.01,0.122,0.018,0.004,0.01,0.0,0.0,0.0,0.081,0.012,0.0,-1.0
0.0,0.0,0.01,0.0,1.0,0.004,0.0,0.0,0.083,0.006,0.176,0.009,0.051,0.007,0.057,0.004,0.019,0.0,0.105,0.034,0.099,0.053,0.0,0.1,0.067,0.0,0.0,0.0,0.0,0.013,0.0,0.067,0.041,0.0,0.0,0.0,0.0,0.107,0.001,0.0,-1.0
0.0,0.0,0.01,0.0,1.0,0.005,0.0,0.0,0.1,0.008,0.157,0.011,0.06,0.009,0.065,0.006,0.02,0.0,0.158,0.136,0.16,0.074,0.0,0.1,0.067,0.0,0.182,0.0,0.105,0.0,0.0,0.067,0.0,0.048,0.0,0.0,0.0,0.181,0.001,0.0,-1.0
0.043,0.0,0.021,0.0,0.5,0.013,0.75,0.002,0.117,0.018,0.412,0.023,0.082,0.02,0.099,0.014,0.068,0.001,0.088,0.124,0.082,0.06,0.027,0.067,0.045,0.111,0.152,0.0,0.0,0.0,0.065,0.045,0.027,0.063,0.0,0.0,0.0,0.089,0.004,0.0,1.0
0.064,0.0,0.016,0.0,0.5,0.029,0.75,0.002,0.15,0.037,0.627,0.044,0.147,0.04,0.171,0.03,0.105,0.004,0.149,0.237,0.107,0.131,0.013,0.094,0.311,0.0,0.182,0.0,0.088,0.009,0.019,0.135,0.014,0.032,0.0,0.0,0.0,0.147,0.001,0.0,-1.0
0.021,0.0,0.016,0.0,0.75,0.018,0.835,0.002,0.167,0.019,0.471,0.027,0.111,0.022,0.129,0.016,0.065,0.001,0.237,0.136,0.117,0.135,0.02,0.142,0.067,0.0,0.045,0.0,0.053,0.026,0.139,0.129,0.02,0.071,0.0,0.0,0.0,0.175,0.005,0.0,1.0
0.0,0.0,0.01,0.0,1.0,0.006,0.0,0.0,0.1,0.007,0.157,0.01,0.047,0.008,0.053,0.005,0.023,0.0,0.053,0.034,0.0,0.016,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.0,-1.0
0.0,0.0,0.016,0.0,1.0,0.01,0.0,0.0,0.1,0.014,0.275,0.018,0.078,0.016,0.088,0.011,0.04,0.001,0.053,0.034,0.0,0.016,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.0,-1.0
0.0,0.0,0.016,0.0,1.0,0.013,0.0,0.0,0.15,0.019,0.275,0.024,0.099,0.021,0.108,0.014,0.042,0.001,0.053,0.034,0.0,0.016,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.0,-1.0
0.032,0.0,0.016,0.0,0.75,0.009,0.835,0.002,0.117,0.014,0.392,0.018,0.079,0.015,0.095,0.011,0.052,0.001,0.145,0.051,0.08,0.058,0.02,0.1,0.067,0.0,0.0,0.0,0.0,0.013,0.097,0.073,0.01,0.024,0.0,0.0,0.0,0.124,0.005,0.0,-1.0
0.0,0.0,0.005,0.0,0.0,0.004,0.0,0.002,0.0,0.003,0.216,0.003,0.032,0.003,0.041,0.002,0.012,0.0,0.158,0.169,0.012,0.074,0.163,0.0,0.133,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.02,0.048,0.0,0.0,0.0,0.09,0.009,0.0,-1.0
0.0,0.0,0.01,0.0,1.0,0.007,0.0,0.0,0.083,0.013,0.373,0.015,0.073,0.013,0.088,0.009,0.043,0.001,0.053,0.034,0.0,0.016,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.0,-1.0
0.0,0.0,0.016,0.0,0.0,0.024,0.0,0.002,0.167,0.026,0.451,0.032,0.128,0.028,0.144,0.021,0.065,0.002,0.25,0.203,0.185,0.196,0.02,0.158,0.067,0.0,0.045,0.0,0.0,0.052,0.167,0.129,0.051,0.119,0.0,0.0,0.0,0.212,0.005,0.0,-1.0
0.032,0.0,0.057,0.0,0.0,0.18,0.8,0.002,0.4,0.223,0.804,0.229,0.347,0.225,0.37,0.194,0.301,0.074,0.19,0.26,0.134,0.161,0.009,0.202,0.237,0.346,0.081,0.147,0.082,0.033,0.173,0.159,0.115,0.153,0.0,0.0,0.0,0.158,0.001,0.0,1.0
0.032,0.0,0.041,0.0,0.0,0.17,0.5,0.002,0.283,0.223,0.804,0.229,0.347,0.225,0.37,0.194,0.301,0.074,0.202,0.429,0.179,0.239,0.013,0.297,0.311,0.63,0.243,0.167,0.219,0.074,0.366,0.227,0.317,0.222,0.0,0.0,0.0,0.219,0.001,0.0,1.0
0.011,0.0,0.031,0.0,0.5,0.012,0.835,0.004,0.183,0.017,0.431,0.025,0.111,0.02,0.127,0.015,0.056,0.001,0.047,0.075,0.04,0.032,0.016,0.023,0.24,0.044,0.073,0.0,0.011,0.0,0.006,0.018,0.0,0.019,0.0,0.0,0.0,0.069,0.001,0.0,-1.0
0.011,0.0,0.026,0.0,0.75,0.021,0.9,0.004,0.15,0.028,0.549,0.033,0.112,0.03,0.134,0.022,0.091,0.003,0.059,0.161,0.071,0.086,0.031,0.075,0.183,0.028,0.159,0.0,0.039,0.0,0.118,0.056,0.035,0.048,0.0,0.0,0.0,0.097,0.003,0.0,-1.0
0.0,0.0,0.016,0.0,0.75,0.006,0.0,0.002,0.083,0.01,0.373,0.015,0.073,0.012,0.088,0.008,0.046,0.001,0.066,0.068,0.031,0.032,0.0,0.042,0.4,0.0,0.182,0.0,0.053,0.013,0.0,0.028,0.01,0.024,0.0,0.0,0.0,0.082,0.001,0.0,-1.0
0.032,0.067,0.016,0.0,0.5,0.008,1.0,0.014,0.083,0.009,0.294,0.015,0.076,0.011,0.087,0.007,0.034,0.0,0.053,0.034,0.0,0.029,0.0,0.0,0.433,0.0,0.0,0.0,0.0,0.006,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.088,0.001,0.0,-1.0
0.0,0.0,0.016,0.0,0.75,0.005,0.0,0.002,0.083,0.008,0.275,0.013,0.059,0.01,0.07,0.007,0.037,0.0,0.079,0.034,0.043,0.04,0.02,0.058,0.233,0.0,0.0,0.0,0.026,0.0,0.083,0.039,0.0,0.0,0.0,0.0,0.0,0.099,0.005,0.0,-1.0
0.021,0.044,0.016,0.108,0.25,0.004,0.5,0.006,0.017,0.003,0.157,0.004,0.021,0.003,0.028,0.002,0.016,0.0,0.026,0.034,0.0,0.016,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.001,0.0,-1.0
0.043,0.089,0.016,0.0,0.75,0.012,0.835,0.02,0.067,0.013,0.333,0.017,0.076,0.015,0.089,0.01,0.044,0.001,0.053,0.051,0.062,0.077,0.041,0.133,0.067,0.056,0.0,0.0,0.0,0.0,0.25,0.101,0.01,0.024,0.0,0.0,0.0,0.093,0.005,0.0,-1.0
0.0,0.0,0.016,0.0,0.5,0.006,0.0,0.006,0.05,0.008,0.353,0.012,0.061,0.01,0.076,0.006,0.04,0.0,0.053,0.034,0.0,0.019,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.006,0.028,0.006,0.0,0.0,0.0,0.0,0.0,0.065,0.001,0.0,-1.0
0.0,0.0,0.016,0.0,0.5,0.006,0.0,0.004,0.067,0.007,0.353,0.011,0.058,0.008,0.073,0.005,0.037,0.0,0.053,0.034,0.0,0.021,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.006,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.068,0.001,0.0,-1.0
0.011,0.0,0.021,0.0,0.75,0.011,0.875,0.002,0.15,0.018,0.51,0.022,0.095,0.019,0.116,0.014,0.068,0.001,0.105,0.079,0.078,0.058,0.027,0.083,0.178,0.037,0.061,0.0,0.123,0.0,0.074,0.06,0.054,0.032,0.0,0.0,0.0,0.107,0.004,0.0,1.0
0.021,0.0,0.016,0.0,0.75,0.014,0.835,0.002,0.15,0.021,0.471,0.025,0.098,0.023,0.117,0.016,0.07,0.002,0.092,0.102,0.093,0.066,0.02,0.108,0.233,0.0,0.182,0.0,0.105,0.032,0.181,0.073,0.03,0.024,0.0,0.0,0.0,0.124,0.005,0.0,-1.0
0.064,0.0,0.062,0.0,0.25,0.05,0.585,0.004,0.3,0.068,0.569,0.085,0.203,0.075,0.221,0.059,0.139,0.011,0.069,0.206,0.056,0.077,0.056,0.092,0.145,0.01,0.248,0.0,0.043,0.007,0.149,0.075,0.011,0.056,0.0,0.0,0.0,0.084,0.002,0.0,-1.0
0.074,0.0,0.052,0.031,0.25,0.013,0.5,0.016,0.017,0.007,0.216,0.007,0.043,0.007,0.052,0.004,0.022,0.0,0.009,0.034,0.0,0.016,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.001,0.0,-1.0
0.0,0.0,0.01,0.0,0.75,0.004,0.0,0.002,0.033,0.004,0.176,0.006,0.03,0.004,0.037,0.003,0.021,0.0,0.053,0.034,0.037,0.042,0.041,0.05,0.067,0.0,0.0,0.0,0.0,0.0,0.083,0.034,0.0,0.0,0.0,0.0,0.0,0.079,0.009,0.0,-1.0
0.011,0.0,0.021,0.0,0.75,0.01,0.75,0.004,0.083,0.014,0.529,0.019,0.089,0.016,0.111,0.011,0.062,0.001,0.114,0.124,0.053,0.055,0.013,0.05,0.267,0.037,0.121,0.0,0.017,0.022,0.065,0.052,0.014,0.063,0.0,0.0,0.0,0.117,0.004,0.0,-1.0
0.0,0.0,0.016,0.092,0.5,0.009,0.0,0.004,0.117,0.012,0.373,0.017,0.074,0.013,0.089,0.009,0.049,0.001,0.079,0.119,0.043,0.045,0.0,0.017,0.333,0.056,0.182,0.0,0.0,0.0,0.0,0.028,0.0,0.071,0.0,0.0,0.0,0.088,0.001,0.0,-1.0
0.011,0.0,0.026,0.0,0.5,0.012,0.9,0.004,0.133,0.017,0.392,0.024,0.102,0.02,0.117,0.014,0.055,0.001,0.072,0.102,0.056,0.046,0.031,0.05,0.183,0.028,0.159,0.0,0.039,0.0,0.062,0.042,0.0,0.024,0.0,0.0,0.0,0.095,0.003,0.0,-1.0
0.043,0.0,0.021,0.0,0.5,0.013,0.75,0.004,0.133,0.019,0.549,0.026,0.112,0.022,0.134,0.016,0.071,0.001,0.105,0.124,0.041,0.063,0.013,0.056,0.333,0.074,0.091,0.0,0.0,0.017,0.092,0.064,0.014,0.08,0.0,0.0,0.0,0.141,0.004,0.0,-1.0
0.032,0.0,0.016,0.0,0.75,0.031,0.835,0.006,0.1,0.047,0.569,0.049,0.115,0.048,0.138,0.035,0.139,0.006,0.079,0.373,0.13,0.249,0.02,0.325,0.233,0.111,0.364,0.0,1.0,0.0,0.764,0.219,0.729,0.119,0.0,0.0,0.0,0.181,0.005,0.0,-1.0
0.053,0.0,0.031,0.0,0.75,0.013,0.665,0.006,0.117,0.015,0.549,0.021,0.099,0.017,0.122,0.012,0.064,0.001,0.053,0.075,0.03,0.033,0.024,0.03,0.12,0.044,0.036,0.0,0.0,0.005,0.039,0.027,0.004,0.038,0.0,0.0,0.0,0.063,0.003,0.0,1.0
0.032,0.067,0.016,0.015,0.5,0.008,1.0,0.014,0.067,0.009,0.294,0.013,0.071,0.011,0.082,0.007,0.033,0.0,0.053,0.034,0.0,0.026,0.0,0.0,0.433,0.0,0.0,0.0,0.0,0.006,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.082,0.001,0.0,-1.0
0.021,0.0,0.026,0.0,0.5,0.023,0.8,0.006,0.167,0.03,0.647,0.034,0.12,0.032,0.147,0.023,0.102,0.003,0.132,0.186,0.083,0.094,0.031,0.083,0.2,0.083,0.159,0.0,0.132,0.013,0.097,0.065,0.03,0.107,0.0,0.0,0.0,0.099,0.003,0.0,-1.0
0.032,0.067,0.016,0.0,0.5,0.009,1.0,0.008,0.067,0.012,0.314,0.016,0.078,0.013,0.09,0.009,0.038,0.0,0.066,0.034,0.043,0.048,0.02,0.1,0.233,0.0,0.0,0.0,0.0,0.0,0.153,0.067,0.0,0.0,0.0,0.0,0.0,0.105,0.005,0.0,-1.0
0.032,0.0,0.021,0.0,0.75,0.014,0.75,0.002,0.1,0.018,0.529,0.022,0.09,0.02,0.112,0.014,0.072,0.001,0.053,0.136,0.066,0.069,0.027,0.083,0.245,0.111,0.182,0.0,0.123,0.0,0.158,0.06,0.034,0.063,0.0,0.0,0.0,0.104,0.004,0.0,-1.0
0.011,0.022,0.016,0.2,0.25,0.003,0.5,0.008,0.017,0.003,0.157,0.003,0.019,0.003,0.026,0.002,0.014,0.0,0.026,0.034,0.0,0.019,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.034,0.001,0.0,-1.0
0.032,0.0,0.041,0.0,0.5,0.017,0.75,0.016,0.133,0.017,0.529,0.024,0.115,0.02,0.136,0.015,0.062,0.001,0.056,0.087,0.018,0.04,0.029,0.019,0.153,0.0,0.0,0.0,0.0,0.013,0.036,0.024,0.017,0.014,0.0,0.0,0.0,0.065,0.003,0.0,-1.0
0.074,0.0,0.026,0.0,0.75,0.025,0.7,0.004,0.15,0.025,0.529,0.032,0.112,0.028,0.133,0.02,0.087,0.002,0.097,0.181,0.095,0.101,0.027,0.106,0.2,0.074,0.121,0.0,0.0,0.035,0.12,0.079,0.007,0.111,0.0,0.0,0.0,0.121,0.004,0.0,-1.0
0.021,0.0,0.026,0.0,0.75,0.011,0.7,0.008,0.1,0.012,0.471,0.018,0.086,0.014,0.106,0.01,0.054,0.001,0.046,0.051,0.031,0.033,0.031,0.042,0.117,0.028,0.0,0.0,0.0,0.01,0.049,0.028,0.005,0.024,0.0,0.0,0.0,0.069,0.003,0.0,-1.0
0.043,0.089,0.031,0.0,0.25,0.017,0.75,0.006,0.067,0.014,0.431,0.019,0.079,0.016,0.097,0.011,0.059,0.001,0.039,0.051,0.0,0.037,0.041,0.0,0.183,0.0,0.0,0.0,0.0,0.003,0.007,0.017,0.0,0.024,0.0,0.0,0.0,0.079,0.001,0.0,-1.0
0.021,0.0,0.021,0.0,0.5,0.017,0.75,0.004,0.1,0.021,0.549,0.025,0.102,0.022,0.125,0.016,0.076,0.002,0.061,0.158,0.086,0.086,0.013,0.094,0.2,0.111,0.121,0.0,0.0,0.026,0.12,0.067,0.054,0.08,0.0,0.0,0.0,0.121,0.004,0.223,-1.0
0.085,0.111,0.062,0.015,0.25,0.066,0.625,0.008,0.117,0.042,0.588,0.051,0.12,0.045,0.144,0.033,0.141,0.006,0.074,0.186,0.038,0.106,0.078,0.042,0.233,0.0,0.236,0.0,0.016,0.009,0.056,0.055,0.006,0.033,0.0,0.0,0.0,0.112,0.002,0.0,-1.0
0.011,0.0,0.021,0.046,0.5,0.006,0.875,0.004,0.117,0.008,0.373,0.011,0.064,0.009,0.08,0.006,0.036,0.0,0.079,0.068,0.021,0.023,0.054,0.006,0.155,0.0,0.0,0.0,0.0,0.022,0.0,0.004,0.007,0.048,0.0,0.0,0.0,0.058,0.004,0.0,-1.0
0.0,0.0,0.01,0.123,0.0,0.005,0.0,0.0,0.0,0.001,0.098,0.001,0.016,0.001,0.02,0.001,0.005,0.0,0.0,0.017,0.0,0.003,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,-1.0
0.0,0.0,0.016,0.0,0.5,0.007,0.0,0.008,0.083,0.009,0.412,0.013,0.062,0.011,0.08,0.007,0.05,0.001,0.079,0.102,0.031,0.053,0.02,0.042,0.233,0.0,0.0,0.0,0.0,0.032,0.097,0.039,0.0,0.024,0.0,0.0,0.0,0.082,0.005,0.0,-1.0
0.0,0.0,0.016,0.0,0.5,0.011,0.0,0.004,0.117,0.014,0.431,0.02,0.093,0.016,0.11,0.011,0.053,0.001,0.088,0.124,0.066,0.053,0.027,0.072,0.178,0.037,0.152,0.0,0.035,0.0,0.083,0.052,0.0,0.048,0.0,0.0,0.0,0.104,0.007,0.0,-1.0
0.074,0.0,0.031,0.0,0.75,0.028,0.665,0.004,0.233,0.037,0.569,0.049,0.166,0.042,0.186,0.032,0.096,0.004,0.147,0.197,0.079,0.079,0.024,0.05,0.267,0.044,0.164,0.0,0.063,0.0,0.033,0.067,0.004,0.095,0.0,0.0,0.0,0.111,0.001,0.0,-1.0
0.011,0.0,0.016,0.015,0.5,0.011,0.835,0.004,0.117,0.014,0.431,0.02,0.092,0.017,0.109,0.012,0.054,0.001,0.158,0.169,0.093,0.077,0.02,0.083,0.233,0.056,0.227,0.0,0.079,0.0,0.069,0.062,0.0,0.095,0.0,0.0,0.0,0.141,0.005,0.0,1.0
