@relation manifoldcf_release-1.0-RC6
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.007,0.015,0.014,0.0,0.25,0.011,1.0,0.01,0.023,0.005,0.434,0.007,0.057,0.006,0.07,0.004,0.057,0.0,0.077,0.111,0.082,0.043,0.0,0.028,0.062,0.0,0.0,0.125,0.0,0.01,0.115,0.004,0.0,0.083,0.0,0.0,0.0,0.064,0.01,0.0,-1.0
0.015,0.015,0.014,0.0,0.25,0.006,0.835,0.01,0.023,0.003,0.434,0.005,0.035,0.004,0.049,0.002,0.06,0.0,0.192,0.111,0.143,0.053,0.0,0.083,0.125,0.0,0.064,0.125,0.0,0.026,0.153,0.012,0.111,0.083,0.0,0.0,0.0,0.153,0.013,0.125,-1.0
0.007,0.015,0.014,0.0,0.25,0.006,1.0,0.01,0.023,0.003,0.396,0.005,0.036,0.004,0.048,0.002,0.053,0.0,0.077,0.111,0.082,0.043,0.0,0.028,0.062,0.0,0.0,0.125,0.0,0.01,0.115,0.004,0.0,0.083,0.0,0.0,0.0,0.079,0.01,0.0,-1.0
0.007,0.015,0.014,0.0,0.25,0.01,1.0,0.01,0.023,0.005,0.434,0.007,0.056,0.006,0.068,0.004,0.057,0.0,0.077,0.111,0.082,0.043,0.0,0.028,0.062,0.0,0.0,0.125,0.0,0.01,0.115,0.004,0.0,0.083,0.0,0.0,0.0,0.094,0.01,0.0,-1.0
0.015,0.015,0.014,0.0,0.25,0.006,0.835,0.01,0.023,0.004,0.453,0.006,0.041,0.004,0.055,0.003,0.063,0.0,0.308,0.111,0.204,0.06,0.0,0.139,0.125,0.0,0.064,0.125,0.0,0.026,0.153,0.02,0.111,0.083,0.0,0.0,0.0,0.193,0.013,0.125,-1.0
0.007,0.015,0.014,0.0,0.25,0.005,1.0,0.01,0.023,0.002,0.321,0.004,0.032,0.003,0.041,0.002,0.037,0.0,0.077,0.111,0.082,0.043,0.0,0.028,0.062,0.0,0.0,0.125,0.0,0.01,0.115,0.004,0.0,0.083,0.0,0.0,0.0,0.054,0.01,0.0,-1.0
0.022,0.044,0.028,0.0,0.25,0.013,0.9,0.04,0.023,0.007,0.415,0.008,0.051,0.007,0.063,0.005,0.068,0.0,0.308,0.185,0.299,0.089,0.0,0.074,0.084,0.066,0.0,0.25,0.0,0.027,0.128,0.011,0.074,0.222,0.0,0.0,0.0,0.175,0.009,0.332,-1.0
0.0,0.0,0.014,0.0,0.0,0.001,0.0,0.0,0.0,0.007,0.415,0.008,0.051,0.007,0.063,0.005,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.007,0.015,0.014,0.0,0.25,0.005,1.0,0.01,0.047,0.003,0.321,0.004,0.035,0.003,0.045,0.002,0.037,0.0,0.077,0.111,0.082,0.043,0.0,0.028,0.062,0.0,0.0,0.125,0.0,0.01,0.115,0.004,0.0,0.083,0.0,0.0,0.0,0.064,0.01,0.0,-1.0
0.0,0.0,0.007,0.625,0.0,0.002,0.0,0.0,0.07,0.001,0.113,0.003,0.012,0.002,0.014,0.001,0.03,0.0,0.192,0.055,0.061,0.015,0.0,0.028,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.104,0.999,0.0,-1.0
0.007,0.015,0.007,0.0,0.0,0.008,1.0,0.0,0.023,0.005,0.491,0.008,0.055,0.006,0.07,0.004,0.069,0.0,0.0,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.004,0.0,-1.0
0.007,0.015,0.007,0.0,0.0,0.004,1.0,0.0,0.023,0.003,0.358,0.004,0.031,0.003,0.041,0.002,0.045,0.0,0.0,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.004,0.0,-1.0
0.007,0.015,0.014,0.0,0.25,0.007,1.0,0.01,0.023,0.004,0.415,0.005,0.037,0.004,0.05,0.003,0.058,0.0,0.077,0.111,0.082,0.043,0.0,0.028,0.062,0.0,0.0,0.125,0.0,0.01,0.115,0.004,0.0,0.083,0.0,0.0,0.0,0.064,0.01,0.0,-1.0
0.0,0.0,0.007,0.125,0.0,0.005,0.0,0.0,0.023,0.003,0.208,0.004,0.02,0.003,0.026,0.002,0.044,0.0,0.346,0.111,0.204,0.053,0.0,0.056,0.062,0.0,0.0,0.125,0.0,0.0,0.0,0.008,0.0,0.083,0.0,0.0,0.0,0.134,0.999,0.0,-1.0
0.022,0.015,0.049,0.0,0.0,0.027,0.5,0.0,0.0,0.01,0.566,0.013,0.057,0.011,0.074,0.007,0.128,0.001,0.282,0.139,0.252,0.075,0.034,0.139,0.104,0.066,0.022,0.125,0.0,0.014,0.038,0.023,0.074,0.167,0.0,0.0,0.0,0.299,0.002,0.0,-1.0
0.045,0.0,0.083,0.125,0.0,0.03,0.625,0.307,0.047,0.008,0.415,0.012,0.039,0.01,0.051,0.006,0.135,0.001,0.088,0.091,0.029,0.024,0.086,0.004,0.161,0.0,0.027,0.052,0.0,0.0,0.0,0.001,0.0,0.072,0.0,0.0,0.0,0.171,0.017,0.0,-1.0
0.007,0.0,0.014,0.0,0.25,0.005,0.835,0.02,0.023,0.002,0.264,0.004,0.027,0.003,0.034,0.002,0.044,0.0,0.038,0.055,0.041,0.015,0.1,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.005,0.0,-1.0
0.007,0.0,0.021,0.0,0.75,0.007,0.5,0.02,0.023,0.003,0.245,0.005,0.027,0.003,0.034,0.002,0.051,0.0,0.077,0.083,0.082,0.035,0.1,0.028,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.012,0.0,0.083,0.0,0.0,0.0,0.203,0.002,0.0,-1.0
0.007,0.0,0.021,0.062,0.5,0.011,0.5,0.0,0.023,0.005,0.321,0.008,0.033,0.006,0.043,0.004,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.022,0.0,0.09,0.0,0.0,0.02,0.655,0.663,0.023,0.011,0.547,0.016,0.061,0.012,0.078,0.008,0.142,0.001,0.085,0.08,0.041,0.017,0.022,0.0,0.166,0.0,0.056,0.0,0.0,0.0,0.0,0.002,0.0,0.073,0.0,0.0,0.0,0.098,0.002,0.0,-1.0
0.0,0.0,0.035,0.0,0.0,0.004,0.0,0.0,0.0,0.011,0.547,0.016,0.061,0.012,0.078,0.008,0.142,0.001,0.077,0.111,0.082,0.02,0.0,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.089,0.002,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.547,0.016,0.061,0.012,0.078,0.008,0.142,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.547,0.016,0.061,0.012,0.078,0.008,0.142,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.007,0.0,0.014,0.062,0.25,0.025,0.5,0.01,0.07,0.016,0.642,0.018,0.052,0.016,0.072,0.011,0.217,0.002,0.038,0.499,0.224,0.06,0.1,0.167,0.312,0.2,0.511,0.0,0.143,0.02,0.115,0.024,0.056,0.333,0.0,0.0,0.0,0.188,0.023,0.0,-1.0
0.127,0.015,0.174,0.0,0.0,0.209,0.58,0.01,0.07,0.109,0.792,0.136,0.215,0.118,0.235,0.095,0.51,0.049,0.309,0.251,0.305,0.11,0.12,0.259,0.391,0.236,0.181,0.105,0.051,0.018,0.174,0.055,0.064,0.218,0.0,0.0,0.0,0.469,0.005,0.032,-1.0
0.015,0.0,0.021,0.0,0.0,0.003,0.5,0.0,0.0,0.109,0.792,0.136,0.215,0.118,0.235,0.095,0.51,0.049,0.0,0.055,0.0,0.015,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.002,0.0,-1.0
0.007,0.015,0.042,0.0,0.0,0.006,0.0,0.01,0.0,0.001,0.189,0.002,0.018,0.002,0.024,0.001,0.025,0.0,0.0,0.046,0.0,0.004,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.002,0.0,-1.0
0.0,0.0,0.014,0.0,0.0,0.004,0.0,0.0,0.0,0.001,0.094,0.002,0.011,0.001,0.013,0.0,0.018,0.0,0.0,0.028,0.0,0.003,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.001,0.0,-1.0
0.007,0.015,0.0,0.0,0.5,0.001,0.0,0.01,0.0,0.001,0.151,0.002,0.014,0.001,0.018,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.007,0.015,0.076,0.0,0.0,0.012,0.0,0.03,0.0,0.002,0.17,0.002,0.025,0.002,0.029,0.001,0.017,0.0,0.007,0.05,0.0,0.005,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.002,0.0,-1.0
0.007,0.015,0.097,0.0,0.0,0.015,0.0,0.01,0.023,0.002,0.226,0.005,0.031,0.003,0.037,0.002,0.036,0.0,0.025,0.046,0.0,0.004,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.002,0.0,-1.0
0.007,0.015,0.056,0.0,0.0,0.009,0.0,0.03,0.0,0.001,0.17,0.003,0.022,0.002,0.026,0.001,0.026,0.0,0.01,0.049,0.0,0.004,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.002,0.0,-1.0
0.007,0.015,0.0,0.0,0.25,0.001,0.0,0.03,0.0,0.001,0.132,0.001,0.014,0.001,0.017,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.007,0.015,0.0,0.062,0.25,0.001,0.0,0.04,0.0,0.001,0.132,0.001,0.014,0.001,0.017,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.015,0.015,0.007,0.0,0.0,0.004,1.0,0.0,0.0,0.002,0.321,0.004,0.028,0.003,0.038,0.002,0.042,0.0,0.0,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.004,0.0,-1.0
0.015,0.015,0.007,0.0,0.0,0.004,1.0,0.03,0.0,0.002,0.321,0.004,0.028,0.003,0.038,0.002,0.042,0.0,0.462,0.166,0.245,0.045,0.2,0.111,0.125,0.0,0.128,0.0,0.143,0.0,0.0,0.024,0.0,0.167,0.0,0.0,0.0,0.287,0.017,0.0,-1.0
0.015,0.015,0.007,0.0,0.0,0.011,1.0,0.01,0.0,0.007,0.509,0.008,0.051,0.007,0.066,0.005,0.083,0.0,0.0,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.004,0.0,-1.0
0.015,0.015,0.042,0.0,0.0,0.017,0.645,0.02,0.093,0.007,0.491,0.009,0.041,0.007,0.056,0.005,0.11,0.001,0.218,0.111,0.075,0.035,0.1,0.111,0.188,0.166,0.0,0.0,0.0,0.0,0.063,0.018,0.0,0.167,0.0,0.0,0.0,0.307,0.015,0.0,-1.0
0.007,0.015,0.014,0.0,0.0,0.004,1.0,0.02,0.0,0.001,0.189,0.002,0.015,0.001,0.02,0.001,0.02,0.0,0.0,0.055,0.0,0.013,0.1,0.0,0.062,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.109,0.013,0.0,-1.0
0.03,0.015,0.028,0.0,0.0,0.006,0.5,0.0,0.0,0.002,0.226,0.003,0.016,0.002,0.023,0.001,0.036,0.0,0.0,0.055,0.0,0.018,0.134,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.096,0.002,0.0,-1.0
0.007,0.015,0.056,0.0,0.0,0.008,0.0,0.01,0.0,0.001,0.189,0.003,0.022,0.002,0.027,0.001,0.025,0.0,0.0,0.042,0.0,0.004,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.001,0.0,-1.0
0.007,0.015,0.146,0.0,0.0,0.033,0.0,0.0,0.093,0.005,0.226,0.011,0.047,0.007,0.053,0.004,0.063,0.0,0.046,0.051,0.0,0.005,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.002,0.0,-1.0
0.007,0.015,0.007,0.062,0.25,0.002,0.0,0.03,0.0,0.001,0.151,0.002,0.017,0.001,0.021,0.001,0.018,0.0,0.0,0.055,0.0,0.005,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.002,0.0,-1.0
0.022,0.044,0.097,0.0,0.0,0.022,0.0,0.02,0.116,0.003,0.283,0.008,0.05,0.005,0.058,0.003,0.05,0.0,0.061,0.048,0.0,0.004,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,0.002,0.0,-1.0
0.007,0.015,0.007,0.188,0.0,0.003,0.0,0.0,0.0,0.001,0.17,0.002,0.019,0.001,0.024,0.001,0.02,0.0,0.0,0.055,0.0,0.005,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.002,0.0,-1.0
0.015,0.015,0.014,0.0,0.0,0.01,0.835,0.01,0.116,0.005,0.434,0.008,0.049,0.006,0.062,0.004,0.067,0.0,0.192,0.139,0.245,0.065,0.1,0.306,0.062,0.3,0.0,0.0,0.0,0.01,0.115,0.053,0.056,0.167,0.0,0.0,0.0,0.228,0.011,0.0,-1.0
0.052,0.015,0.174,0.0,0.0,0.088,0.555,0.03,0.163,0.04,0.679,0.052,0.123,0.044,0.142,0.033,0.292,0.01,0.273,0.18,0.118,0.058,0.16,0.122,0.294,0.07,0.077,0.075,0.029,0.016,0.034,0.022,0.083,0.225,0.0,0.0,0.0,0.246,0.017,0.0,-1.0
0.015,0.0,0.042,0.0,0.0,0.009,0.5,0.03,0.023,0.04,0.679,0.052,0.123,0.044,0.142,0.033,0.292,0.01,0.154,0.111,0.082,0.025,0.4,0.056,0.125,0.0,0.0,0.0,0.143,0.0,0.0,0.008,0.0,0.167,0.0,0.0,0.0,0.119,0.002,0.0,-1.0
0.022,0.0,0.035,0.0,0.0,0.024,0.5,0.01,0.116,0.04,0.679,0.052,0.123,0.044,0.142,0.033,0.292,0.01,0.128,0.093,0.122,0.04,0.066,0.018,0.166,0.066,0.042,0.082,0.0,0.0,0.076,0.008,0.074,0.167,0.0,0.0,0.0,0.145,0.043,0.0,-1.0
0.007,0.015,0.021,0.0,0.0,0.006,1.0,0.05,0.023,0.002,0.321,0.003,0.024,0.002,0.034,0.001,0.041,0.0,0.0,0.055,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.002,0.0,-1.0
0.037,0.015,0.042,0.0,0.0,0.015,0.5,0.02,0.0,0.003,0.283,0.004,0.024,0.003,0.032,0.002,0.043,0.0,0.0,0.055,0.0,0.015,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.002,0.0,-1.0
0.09,0.015,0.229,0.0,0.0,0.059,0.65,0.099,0.023,0.017,0.547,0.019,0.069,0.018,0.085,0.012,0.156,0.002,0.039,0.078,0.082,0.029,0.098,0.021,0.148,0.016,0.042,0.0,0.0,0.0,0.01,0.004,0.0,0.052,0.0,0.0,0.0,0.175,0.002,0.0,-1.0
0.015,0.0,0.035,0.0,0.0,0.008,0.7,0.01,0.0,0.017,0.547,0.019,0.069,0.018,0.085,0.012,0.156,0.002,0.0,0.055,0.0,0.014,0.1,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.064,0.002,0.0,-1.0
0.007,0.015,0.146,0.0,0.0,0.037,0.855,0.0,0.0,0.007,0.396,0.013,0.056,0.009,0.067,0.006,0.098,0.001,0.133,0.06,0.021,0.015,0.098,0.004,0.311,0.016,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.013,0.0,0.0,0.0,0.509,0.002,0.0,-1.0
0.052,0.015,0.09,0.0,0.0,0.021,0.575,0.04,0.023,0.004,0.283,0.006,0.031,0.005,0.039,0.003,0.055,0.0,0.019,0.055,0.003,0.018,0.116,0.004,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.083,0.002,0.0,-1.0
0.119,0.015,0.174,0.0,0.0,0.104,0.55,0.02,0.233,0.048,0.717,0.06,0.192,0.052,0.21,0.041,0.228,0.01,0.368,0.151,0.277,0.079,0.144,0.188,0.104,0.078,0.036,0.11,0.016,0.016,0.068,0.035,0.074,0.185,0.0,0.0,0.0,0.33,0.005,0.0,-1.0
0.022,0.0,0.042,0.0,0.0,0.006,0.5,0.03,0.023,0.048,0.717,0.06,0.192,0.052,0.21,0.041,0.228,0.01,0.038,0.069,0.01,0.018,0.25,0.014,0.031,0.0,0.0,0.0,0.036,0.0,0.0,0.002,0.0,0.042,0.0,0.0,0.0,0.119,0.002,0.0,-1.0
0.022,0.0,0.035,0.0,0.0,0.012,0.7,0.01,0.07,0.048,0.717,0.06,0.192,0.052,0.21,0.041,0.228,0.01,0.192,0.097,0.082,0.035,0.05,0.083,0.156,0.1,0.032,0.0,0.036,0.0,0.038,0.022,0.0,0.125,0.0,0.0,0.0,0.356,0.002,0.0,-1.0
0.03,0.015,0.062,0.0,0.0,0.036,0.5,0.0,0.047,0.016,0.623,0.021,0.081,0.018,0.099,0.012,0.158,0.002,0.333,0.117,0.24,0.06,0.112,0.123,0.111,0.022,0.028,0.082,0.0,0.025,0.043,0.019,0.087,0.112,0.0,0.0,0.0,0.351,0.003,0.0,-1.0
0.03,0.059,0.007,0.0,0.0,0.003,0.5,0.05,0.023,0.002,0.226,0.004,0.019,0.003,0.026,0.002,0.049,0.0,0.077,0.111,0.082,0.035,0.2,0.0,0.0,0.0,0.128,0.0,0.0,0.031,0.0,0.024,0.0,0.167,0.0,0.0,0.0,0.099,0.08,0.0,-1.0
0.045,0.015,0.111,0.0,0.0,0.037,0.875,0.178,0.07,0.014,0.509,0.02,0.086,0.016,0.1,0.011,0.121,0.001,0.256,0.096,0.158,0.04,0.08,0.089,0.116,0.04,0.034,0.018,0.0,0.0,0.01,0.015,0.0,0.178,0.0,0.0,0.0,0.188,0.016,0.032,-1.0
0.0,0.0,0.014,0.0,0.0,0.002,0.0,0.0,0.023,0.014,0.509,0.02,0.086,0.016,0.1,0.011,0.121,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.007,0.0,0.25,0.001,0.0,0.0,0.0,0.001,0.094,0.002,0.011,0.001,0.013,0.001,0.017,0.0,0.077,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.002,0.0,-1.0
0.0,0.0,0.007,0.0,0.25,0.001,0.0,0.0,0.0,0.001,0.094,0.002,0.011,0.001,0.013,0.001,0.017,0.0,0.077,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.002,0.0,-1.0
0.0,0.0,0.007,0.0,0.25,0.001,0.0,0.0,0.0,0.001,0.094,0.002,0.011,0.001,0.013,0.001,0.017,0.0,0.077,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.002,0.0,-1.0
0.0,0.0,0.007,0.0,0.25,0.001,0.0,0.0,0.0,0.001,0.094,0.002,0.011,0.001,0.013,0.001,0.017,0.0,0.077,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.002,0.0,-1.0
0.0,0.0,0.007,0.0,0.25,0.001,0.0,0.0,0.0,0.001,0.094,0.002,0.011,0.001,0.013,0.001,0.017,0.0,0.077,0.055,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.002,0.0,-1.0
0.0,0.0,0.014,0.062,0.0,0.012,0.0,0.0,0.023,0.005,0.264,0.007,0.029,0.006,0.036,0.003,0.065,0.0,0.167,0.129,0.129,0.047,0.0,0.028,0.0,0.0,0.064,0.208,0.0,0.002,0.0,0.007,0.019,0.112,0.0,0.0,0.0,0.071,0.006,0.0,-1.0
0.0,0.0,0.014,0.062,0.0,0.012,0.0,0.0,0.023,0.005,0.264,0.007,0.029,0.006,0.036,0.003,0.065,0.0,0.167,0.129,0.129,0.047,0.0,0.028,0.0,0.0,0.064,0.208,0.0,0.002,0.0,0.007,0.019,0.112,0.0,0.0,0.0,0.071,0.006,0.0,-1.0
0.0,0.0,0.014,0.062,0.0,0.012,0.0,0.0,0.023,0.005,0.264,0.007,0.029,0.006,0.037,0.003,0.064,0.0,0.179,0.129,0.136,0.048,0.0,0.028,0.0,0.0,0.064,0.208,0.0,0.002,0.0,0.007,0.019,0.112,0.0,0.0,0.0,0.073,0.006,0.0,-1.0
0.0,0.0,0.014,0.062,0.0,0.012,0.0,0.0,0.023,0.005,0.264,0.007,0.029,0.006,0.036,0.003,0.065,0.0,0.167,0.129,0.129,0.047,0.0,0.028,0.0,0.0,0.064,0.208,0.0,0.002,0.0,0.007,0.019,0.112,0.0,0.0,0.0,0.071,0.006,0.0,-1.0
0.0,0.0,0.014,0.062,0.0,0.012,0.0,0.0,0.023,0.005,0.264,0.007,0.029,0.006,0.036,0.003,0.065,0.0,0.167,0.129,0.129,0.047,0.0,0.028,0.0,0.0,0.064,0.208,0.0,0.002,0.0,0.007,0.019,0.112,0.0,0.0,0.0,0.071,0.006,0.0,-1.0
0.007,0.015,0.014,0.0,0.0,0.003,1.0,0.0,0.023,0.002,0.283,0.002,0.019,0.002,0.028,0.001,0.03,0.0,0.154,0.083,0.061,0.028,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.005,0.0,0.0,0.056,0.083,0.0,0.0,0.0,0.104,0.002,0.0,-1.0
0.007,0.015,0.014,0.0,0.0,0.065,0.8,0.01,0.07,0.033,0.528,0.043,0.099,0.036,0.114,0.026,0.24,0.006,0.362,0.266,0.473,0.148,0.28,0.3,0.288,0.04,0.204,0.35,0.0,0.051,0.214,0.059,0.2,0.267,0.0,0.0,0.0,0.302,0.013,0.2,-1.0
0.007,0.015,0.014,0.0,0.0,0.003,1.0,0.0,0.023,0.002,0.283,0.002,0.019,0.002,0.028,0.001,0.03,0.0,0.154,0.083,0.061,0.028,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.005,0.0,0.0,0.056,0.083,0.0,0.0,0.0,0.104,0.002,0.0,-1.0
0.052,0.015,0.014,0.0,0.0,0.029,1.0,0.0,0.093,0.025,0.66,0.03,0.127,0.027,0.145,0.02,0.159,0.003,0.308,0.111,0.204,0.053,0.0,0.056,0.062,0.0,0.0,0.25,0.0,0.015,0.0,0.008,0.167,0.167,0.0,0.0,0.0,0.149,0.002,0.25,-1.0
0.0,0.0,0.0,0.125,0.0,0.002,0.0,0.0,0.0,0.0,0.057,0.0,0.004,0.0,0.005,0.0,0.008,0.0,0.0,0.055,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,-1.0
0.007,0.015,0.021,0.0,0.5,0.008,1.0,0.01,0.093,0.004,0.377,0.006,0.036,0.004,0.047,0.003,0.062,0.0,0.077,0.166,0.082,0.058,0.0,0.083,0.188,0.0,0.192,0.125,0.0,0.015,0.268,0.016,0.0,0.083,0.0,0.0,0.0,0.238,0.01,0.0,-1.0
0.007,0.015,0.014,0.0,0.5,0.008,1.0,0.01,0.093,0.004,0.396,0.006,0.036,0.004,0.048,0.003,0.064,0.0,0.192,0.166,0.163,0.06,0.0,0.083,0.125,0.0,0.192,0.125,0.0,0.02,0.268,0.016,0.0,0.083,0.0,0.0,0.0,0.213,0.013,0.125,-1.0
0.015,0.0,0.014,0.125,0.25,0.005,0.7,0.0,0.07,0.002,0.189,0.003,0.015,0.002,0.02,0.001,0.045,0.0,0.019,0.055,0.0,0.014,0.1,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.094,0.503,0.0,-1.0
0.007,0.015,0.021,0.0,0.25,0.013,0.7,0.01,0.047,0.005,0.434,0.006,0.042,0.005,0.055,0.003,0.064,0.0,0.096,0.139,0.163,0.054,0.0,0.069,0.094,0.05,0.064,0.062,0.0,0.008,0.076,0.01,0.0,0.208,0.0,0.0,0.0,0.173,0.007,0.062,-1.0
